trait1,trait2,generalSWL,generalSum,generalPval,t2dSWL,t2dSum,t2dPval,nervousSWL,nervousSum,nervousPval
Prostate cancer,Schizophrenia,131.63581630376,231.013581173424,0,126.570524950755,245.300858768954,0,81.292190738897,132.449875654832,0
Prostate cancer,Schizophrenia,132.759464535665,231.013581173424,0,137.0521215661,245.300858768954,0,81.854319039285,132.449875654832,0
Prostate cancer,Schizophrenia,140.724775223122,231.013581173424,0,121.034965831409,245.300858768954,0,83.875368185165,132.449875654832,0
Prostate cancer,Schizophrenia,138.279582886371,231.013581173424,0,137.56031561943,245.300858768954,0,92.3904749194,132.449875654832,0
Prostate cancer,Schizophrenia,129.924995977028,231.013581173424,0,146.678830521456,245.300858768954,0,95.474962299301,132.449875654832,0
Prostate cancer,Schizophrenia,133.711745610032,231.013581173424,0,129.915609456773,245.300858768954,0,91.796865268284,132.449875654832,0
Prostate cancer,Schizophrenia,131.525601820801,231.013581173424,0,138.422783716184,245.300858768954,0,87.850661095635,132.449875654832,0
Prostate cancer,Schizophrenia,120.3186047652,231.013581173424,0,144.809740891836,245.300858768954,0,74.206277577436,132.449875654832,0
Prostate cancer,Schizophrenia,133.452138570128,231.013581173424,0,138.834802791571,245.300858768954,0,77.724227027275,132.449875654832,0
Prostate cancer,Schizophrenia,138.625326856568,231.013581173424,0,134.525436222644,245.300858768954,0,82.261215553219,132.449875654832,0
Prostate cancer,Schizophrenia,127.905392986479,231.013581173424,0,121.496045573568,245.300858768954,0,78.104781882518,132.449875654832,0
Prostate cancer,Schizophrenia,113.025010329526,231.013581173424,0,149.257941521447,245.300858768954,0,85.022404533811,132.449875654832,0
Prostate cancer,Schizophrenia,147.797405094679,231.013581173424,0,130.076880503291,245.300858768954,0,76.110982967241,132.449875654832,0
Prostate cancer,Schizophrenia,130.436449105499,231.013581173424,0,117.340591252069,245.300858768954,0,101.888398556927,132.449875654832,0
Prostate cancer,Schizophrenia,127.204315632115,231.013581173424,0,134.352941783396,245.300858768954,0,88.60398786622,132.449875654832,0
Prostate cancer,Schizophrenia,131.317677753851,231.013581173424,0,143.25273897043,245.300858768954,0,94.895936227381,132.449875654832,0
Prostate cancer,Schizophrenia,108.753987319333,231.013581173424,0,143.479945026244,245.300858768954,0,79.07702889903,132.449875654832,0
Prostate cancer,Schizophrenia,153.202477529451,231.013581173424,0,116.636018517052,245.300858768954,0,107.817722240293,132.449875654832,0
Prostate cancer,Schizophrenia,136.569457235755,231.013581173424,0,145.630744249964,245.300858768954,0,71.840142994614,132.449875654832,0
Prostate cancer,Schizophrenia,130.099619760422,231.013581173424,0,127.029706520604,245.300858768954,0,93.516466967769,132.449875654832,0
Prostate cancer,Schizophrenia,140.065821780248,231.013581173424,0,141.675056762418,245.300858768954,0,83.599682174677,132.449875654832,0
Prostate cancer,Schizophrenia,129.275597734471,231.013581173424,0,135.993470140362,245.300858768954,0,81.334709590653,132.449875654832,0
Prostate cancer,Schizophrenia,114.151071757555,231.013581173424,0,131.139574727372,245.300858768954,0,83.277606986856,132.449875654832,0
Prostate cancer,Schizophrenia,132.2919395837,231.013581173424,0,151.029848763275,245.300858768954,0,88.92106891904,132.449875654832,0
Prostate cancer,Schizophrenia,128.627900270816,231.013581173424,0,135.426581830758,245.300858768954,0,92.05263815971,132.449875654832,0
Prostate cancer,Schizophrenia,122.951240285609,231.013581173424,0,122.345007208778,245.300858768954,0,80.121960735299,132.449875654832,0
Prostate cancer,Schizophrenia,131.678521580347,231.013581173424,0,138.165554161635,245.300858768954,0,76.866158511234,132.449875654832,0
Prostate cancer,Schizophrenia,127.570349442071,231.013581173424,0,142.185331227344,245.300858768954,0,91.711955461234,132.449875654832,0
Prostate cancer,Schizophrenia,148.246740014721,231.013581173424,0,128.847944571518,245.300858768954,0,64.217759188765,132.449875654832,0
Prostate cancer,Schizophrenia,145.208394148859,231.013581173424,0,114.23953160044,245.300858768954,0,83.489767345525,132.449875654832,0
Prostate cancer,Schizophrenia,138.848210662056,231.013581173424,0,122.569072542057,245.300858768954,0,77.88480730066,132.449875654832,0
Prostate cancer,Schizophrenia,129.715681215251,231.013581173424,0,143.718697481042,245.300858768954,0,82.926967031522,132.449875654832,0
Prostate cancer,Schizophrenia,124.27140536859,231.013581173424,0,136.920441446631,245.300858768954,0,85.310667556447,132.449875654832,0
Prostate cancer,Schizophrenia,142.401703188142,231.013581173424,0,130.49512021572,245.300858768954,0,92.054603486851,132.449875654832,0
Prostate cancer,Schizophrenia,148.142394933618,231.013581173424,0,146.807326273941,245.300858768954,0,97.44231928864,132.449875654832,0
Prostate cancer,Schizophrenia,130.522801424355,231.013581173424,0,147.693376906588,245.300858768954,0,94.077455252048,132.449875654832,0
Prostate cancer,Schizophrenia,130.709413594483,231.013581173424,0,134.66306506679,245.300858768954,0,88.218948256755,132.449875654832,0
Prostate cancer,Schizophrenia,131.734650955411,231.013581173424,0,141.44673902087,245.300858768954,0,82.274096169411,132.449875654832,0
Prostate cancer,Schizophrenia,136.78713659477,231.013581173424,0,116.761729710356,245.300858768954,0,65.943843429574,132.449875654832,0
Prostate cancer,Schizophrenia,157.773316987685,231.013581173424,0,130.754748514009,245.300858768954,0,89.47563452073,132.449875654832,0
Prostate cancer,Schizophrenia,126.448029449776,231.013581173424,0,120.101016773861,245.300858768954,0,68.675381421868,132.449875654832,0
Prostate cancer,Schizophrenia,118.466887710287,231.013581173424,0,123.894553989732,245.300858768954,0,77.881178451968,132.449875654832,0
Prostate cancer,Schizophrenia,123.784595847317,231.013581173424,0,128.23225173338,245.300858768954,0,77.018370098958,132.449875654832,0
Prostate cancer,Schizophrenia,131.331285771286,231.013581173424,0,135.455782333544,245.300858768954,0,80.63982562222,132.449875654832,0
Prostate cancer,Schizophrenia,143.333619522218,231.013581173424,0,118.240484148883,245.300858768954,0,80.336455463068,132.449875654832,0
Prostate cancer,Schizophrenia,126.387381062736,231.013581173424,0,148.796619204609,245.300858768954,0,78.555072894315,132.449875654832,0
Prostate cancer,Schizophrenia,130.862708966471,231.013581173424,0,158.382920613205,245.300858768954,0,93.670204640066,132.449875654832,0
Prostate cancer,Schizophrenia,143.932177355708,231.013581173424,0,135.334688329019,245.300858768954,0,72.19105637,132.449875654832,0
Prostate cancer,Schizophrenia,142.776955757444,231.013581173424,0,125.030205932089,245.300858768954,0,88.555997626263,132.449875654832,0
Prostate cancer,Schizophrenia,146.187289494761,231.013581173424,0,122.035477149091,245.300858768954,0,80.000911963421,132.449875654832,0
Prostate cancer,Schizophrenia,153.837446416434,231.013581173424,0,136.990302806805,245.300858768954,0,86.438028063195,132.449875654832,0
Prostate cancer,Schizophrenia,122.194468484896,231.013581173424,0,138.718150417426,245.300858768954,0,94.781212721432,132.449875654832,0
Prostate cancer,Schizophrenia,125.593373387862,231.013581173424,0,121.687405445533,245.300858768954,0,83.32294254466,132.449875654832,0
Prostate cancer,Schizophrenia,135.279712321237,231.013581173424,0,142.733000227561,245.300858768954,0,91.715924653752,132.449875654832,0
Prostate cancer,Schizophrenia,144.427328609133,231.013581173424,0,144.112228008876,245.300858768954,0,90.134134918332,132.449875654832,0
Prostate cancer,Schizophrenia,126.981628084803,231.013581173424,0,134.066670271984,245.300858768954,0,88.337332902279,132.449875654832,0
Prostate cancer,Schizophrenia,126.002916376112,231.013581173424,0,143.865231838327,245.300858768954,0,86.111143872194,132.449875654832,0
Prostate cancer,Schizophrenia,164.109088503065,231.013581173424,0,118.452110251391,245.300858768954,0,76.771839004632,132.449875654832,0
Prostate cancer,Schizophrenia,147.726729771369,231.013581173424,0,130.431329794721,245.300858768954,0,66.462305953815,132.449875654832,0
Prostate cancer,Schizophrenia,132.813270083484,231.013581173424,0,143.304359191897,245.300858768954,0,91.893939738979,132.449875654832,0
Prostate cancer,Schizophrenia,140.783863456542,231.013581173424,0,119.823513058474,245.300858768954,0,83.838779462299,132.449875654832,0
Prostate cancer,Schizophrenia,118.464102440809,231.013581173424,0,123.268507656398,245.300858768954,0,84.460428173205,132.449875654832,0
Prostate cancer,Schizophrenia,131.803389416927,231.013581173424,0,139.777628747507,245.300858768954,0,84.381516307479,132.449875654832,0
Prostate cancer,Schizophrenia,120.707536064859,231.013581173424,0,121.047686265925,245.300858768954,0,70.243959986162,132.449875654832,0
Prostate cancer,Schizophrenia,137.854777934119,231.013581173424,0,129.663105063232,245.300858768954,0,85.209052003731,132.449875654832,0
Prostate cancer,Schizophrenia,128.876274335725,231.013581173424,0,155.247570496446,245.300858768954,0,74.319244713497,132.449875654832,0
Prostate cancer,Schizophrenia,148.209850580931,231.013581173424,0,145.882823191525,245.300858768954,0,74.503493278221,132.449875654832,0
Prostate cancer,Schizophrenia,149.024211709169,231.013581173424,0,137.706982083401,245.300858768954,0,74.289232216773,132.449875654832,0
Prostate cancer,Schizophrenia,140.431714671372,231.013581173424,0,137.818334684745,245.300858768954,0,88.704942283776,132.449875654832,0
Prostate cancer,Schizophrenia,135.271768438708,231.013581173424,0,135.982180193399,245.300858768954,0,76.313091389792,132.449875654832,0
Prostate cancer,Schizophrenia,129.223343643309,231.013581173424,0,141.033111527557,245.300858768954,0,95.607027430861,132.449875654832,0
Prostate cancer,Schizophrenia,142.740145488739,231.013581173424,0,142.941130125364,245.300858768954,0,84.979843473003,132.449875654832,0
Prostate cancer,Schizophrenia,136.02275889221,231.013581173424,0,135.495563695838,245.300858768954,0,102.564315203622,132.449875654832,0
Prostate cancer,Schizophrenia,150.477922131258,231.013581173424,0,150.958268693801,245.300858768954,0,84.854161358953,132.449875654832,0
Prostate cancer,Schizophrenia,127.716626929831,231.013581173424,0,121.121711856036,245.300858768954,0,86.810600738186,132.449875654832,0
Prostate cancer,Schizophrenia,154.782022082672,231.013581173424,0,112.96672135153,245.300858768954,0,86.536276999352,132.449875654832,0
Prostate cancer,Schizophrenia,137.432468913844,231.013581173424,0,134.740654123318,245.300858768954,0,98.899267038665,132.449875654832,0
Prostate cancer,Schizophrenia,121.602639894344,231.013581173424,0,143.581535486193,245.300858768954,0,77.725588227245,132.449875654832,0
Prostate cancer,Schizophrenia,135.67999946254,231.013581173424,0,128.921032192102,245.300858768954,0,68.788345897555,132.449875654832,0
Prostate cancer,Schizophrenia,127.716863652504,231.013581173424,0,122.083756807789,245.300858768954,0,64.565684141534,132.449875654832,0
Schizophrenia,Schizophrenia,587.325741279874,681.621315248273,0,462.673265665851,577.868030085832,0,350.999029523894,408.068967023667,0
Schizophrenia,Schizophrenia,574.634741859032,681.621315248273,0,486.419562824251,577.868030085832,0,370.9053012295,408.068967023667,0
Schizophrenia,Schizophrenia,543.853406400803,681.621315248273,0,481.244491976526,577.868030085832,0,329.02854347469,408.068967023667,0
Schizophrenia,Schizophrenia,545.164440731127,681.621315248273,0,494.635473336298,577.868030085832,0,347.375024764052,408.068967023667,0
Schizophrenia,Schizophrenia,545.296104293324,681.621315248273,0,478.159711989062,577.868030085832,0,353.73078896725,408.068967023667,0
Schizophrenia,Schizophrenia,548.218099904155,681.621315248273,0,486.989203770746,577.868030085832,0,348.55401047309,408.068967023667,0
Schizophrenia,Schizophrenia,553.363066254732,681.621315248273,0,480.813392371488,577.868030085832,0,329.395863092896,408.068967023667,0
Schizophrenia,Schizophrenia,575.597497739595,681.621315248273,0,493.962664714979,577.868030085832,0,330.793182586359,408.068967023667,0
Schizophrenia,Schizophrenia,562.595396119128,681.621315248273,0,507.213626739734,577.868030085832,0,342.637483118988,408.068967023667,0
Schizophrenia,Schizophrenia,557.54037862155,681.621315248273,0,482.420943757715,577.868030085832,0,348.624594013422,408.068967023667,0
Schizophrenia,Schizophrenia,534.948677016581,681.621315248273,0,488.053541018644,577.868030085832,0,324.157923364448,408.068967023667,0
Schizophrenia,Schizophrenia,573.922683838881,681.621315248273,0,481.927942836927,577.868030085832,0,330.482195915536,408.068967023667,0
Schizophrenia,Schizophrenia,561.932975501587,681.621315248273,0,479.794336455844,577.868030085832,0,322.565325104239,408.068967023667,0
Schizophrenia,Schizophrenia,579.208597317544,681.621315248273,0,464.802478385,577.868030085832,0,344.325888567432,408.068967023667,0
Schizophrenia,Schizophrenia,558.418353820659,681.621315248273,0,484.743486899213,577.868030085832,0,342.767097896839,408.068967023667,0
Schizophrenia,Schizophrenia,532.995440165186,681.621315248273,0,496.689996154071,577.868030085832,0,324.494838573797,408.068967023667,0
Schizophrenia,Schizophrenia,541.485081263879,681.621315248273,0,475.385768721961,577.868030085832,0,339.166559195943,408.068967023667,0
Schizophrenia,Schizophrenia,574.59487635767,681.621315248273,0,487.278652342412,577.868030085832,0,326.596149188298,408.068967023667,0
Schizophrenia,Schizophrenia,566.555447494504,681.621315248273,0,515.429931893358,577.868030085832,0,334.239161390964,408.068967023667,0
Schizophrenia,Schizophrenia,556.643734971557,681.621315248273,0,497.129138693342,577.868030085832,0,344.214391185923,408.068967023667,0
Schizophrenia,Schizophrenia,579.391200391389,681.621315248273,0,458.130500893952,577.868030085832,0,342.164177541616,408.068967023667,0
Schizophrenia,Schizophrenia,542.904583641313,681.621315248273,0,509.204576873361,577.868030085832,0,352.959068913383,408.068967023667,0
Schizophrenia,Schizophrenia,559.672432552683,681.621315248273,0,500.334903866209,577.868030085832,0,335.872915296858,408.068967023667,0
Schizophrenia,Schizophrenia,534.557645034921,681.621315248273,0,495.483214746318,577.868030085832,0,342.046423124049,408.068967023667,0
Schizophrenia,Schizophrenia,533.016734807672,681.621315248273,0,503.486522558688,577.868030085832,0,354.339418533824,408.068967023667,0
Schizophrenia,Schizophrenia,537.166615216884,681.621315248273,0,467.438555893049,577.868030085832,0,332.959682117875,408.068967023667,0
Schizophrenia,Schizophrenia,531.394582031375,681.621315248273,0,484.231982642984,577.868030085832,0,348.771050637274,408.068967023667,0
Schizophrenia,Schizophrenia,585.634740765555,681.621315248273,0,483.014080593926,577.868030085832,0,341.60190132107,408.068967023667,0
Schizophrenia,Schizophrenia,597.122948733683,681.621315248273,0,492.818077015959,577.868030085832,0,332.157797397377,408.068967023667,0
Schizophrenia,Schizophrenia,548.707841802222,681.621315248273,0,485.675020049922,577.868030085832,0,345.349988330707,408.068967023667,0
Schizophrenia,Schizophrenia,568.956244960776,681.621315248273,0,509.550927591714,577.868030085832,0,333.831779786547,408.068967023667,0
Schizophrenia,Schizophrenia,561.598142920401,681.621315248273,0,478.438139071466,577.868030085832,0,326.808144423637,408.068967023667,0
Schizophrenia,Schizophrenia,543.484052261699,681.621315248273,0,518.65969924484,577.868030085832,0,345.071986608505,408.068967023667,0
Schizophrenia,Schizophrenia,553.475931149325,681.621315248273,0,486.79310033428,577.868030085832,0,337.217482090801,408.068967023667,0
Schizophrenia,Schizophrenia,558.096194882633,681.621315248273,0,473.848028806354,577.868030085832,0,309.21621472464,408.068967023667,0
Schizophrenia,Schizophrenia,552.030807640314,681.621315248273,0,509.483412885589,577.868030085832,0,338.931195035635,408.068967023667,0
Schizophrenia,Schizophrenia,548.006969639335,681.621315248273,0,492.520901765577,577.868030085832,0,320.769547364113,408.068967023667,0
Schizophrenia,Schizophrenia,561.478210502023,681.621315248273,0,475.751957238158,577.868030085832,0,335.91888888337,408.068967023667,0
Schizophrenia,Schizophrenia,567.714483867801,681.621315248273,0,503.930057313435,577.868030085832,0,354.373671395271,408.068967023667,0
Schizophrenia,Schizophrenia,542.812902521151,681.621315248273,0,479.008687343857,577.868030085832,0,328.457131481536,408.068967023667,0
Schizophrenia,Schizophrenia,575.562630158958,681.621315248273,0,481.624854229751,577.868030085832,0,331.593802054125,408.068967023667,0
Schizophrenia,Schizophrenia,567.508129262511,681.621315248273,0,498.29704553702,577.868030085832,0,330.119703093662,408.068967023667,0
Schizophrenia,Schizophrenia,577.920622941701,681.621315248273,0,505.032157693378,577.868030085832,0,365.785266964741,408.068967023667,0
Schizophrenia,Schizophrenia,565.803488968928,681.621315248273,0,467.618216058446,577.868030085832,0,367.092483256698,408.068967023667,0
Schizophrenia,Schizophrenia,551.119818549962,681.621315248273,0,507.590333975346,577.868030085832,0,330.822476024686,408.068967023667,0
Schizophrenia,Schizophrenia,556.896428271177,681.621315248273,0,493.840910337711,577.868030085832,0,342.417348073528,408.068967023667,0
Schizophrenia,Schizophrenia,571.13257727964,681.621315248273,0,473.139235908587,577.868030085832,0,359.338243528035,408.068967023667,0
Schizophrenia,Schizophrenia,554.43576679788,681.621315248273,0,498.511254473512,577.868030085832,0,347.83904549796,408.068967023667,0
Schizophrenia,Schizophrenia,566.220176706792,681.621315248273,0,486.356049588017,577.868030085832,0,322.805873348035,408.068967023667,0
Schizophrenia,Schizophrenia,563.770248285075,681.621315248273,0,497.718517909354,577.868030085832,0,350.667905940048,408.068967023667,0
Schizophrenia,Schizophrenia,566.820517700096,681.621315248273,0,487.997933238059,577.868030085832,0,345.803626052145,408.068967023667,0
Schizophrenia,Schizophrenia,546.334135492833,681.621315248273,0,457.580299357545,577.868030085832,0,324.070710992753,408.068967023667,0
Schizophrenia,Schizophrenia,558.029604870572,681.621315248273,0,516.815562036112,577.868030085832,0,349.061966080408,408.068967023667,0
Schizophrenia,Schizophrenia,549.095519175451,681.621315248273,0,485.583073911708,577.868030085832,0,357.241839063753,408.068967023667,0
Schizophrenia,Schizophrenia,558.261275421034,681.621315248273,0,505.092559758726,577.868030085832,0,341.362402775305,408.068967023667,0
Schizophrenia,Schizophrenia,558.451419356884,681.621315248273,0,484.794605816037,577.868030085832,0,344.114200437256,408.068967023667,0
Schizophrenia,Schizophrenia,568.531484473139,681.621315248273,0,477.08775694313,577.868030085832,0,330.929839789032,408.068967023667,0
Schizophrenia,Schizophrenia,529.915091802574,681.621315248273,0,496.936124269662,577.868030085832,0,344.313137538526,408.068967023667,0
Schizophrenia,Schizophrenia,542.756243721577,681.621315248273,0,460.722783947048,577.868030085832,0,351.110744300966,408.068967023667,0
Schizophrenia,Schizophrenia,568.928458420297,681.621315248273,0,492.38092570495,577.868030085832,0,354.476321251434,408.068967023667,0
Schizophrenia,Schizophrenia,555.097165502607,681.621315248273,0,501.656270062185,577.868030085832,0,342.863426889825,408.068967023667,0
Schizophrenia,Schizophrenia,549.677869509486,681.621315248273,0,473.661066655455,577.868030085832,0,330.44270572077,408.068967023667,0
Schizophrenia,Schizophrenia,542.908029562953,681.621315248273,0,508.288749353018,577.868030085832,0,344.59945143781,408.068967023667,0
Schizophrenia,Schizophrenia,522.481870306653,681.621315248273,0,508.92218708963,577.868030085832,0,332.337321737394,408.068967023667,0
Schizophrenia,Schizophrenia,549.489291326237,681.621315248273,0,479.110728004848,577.868030085832,0,346.49820393571,408.068967023667,0
Schizophrenia,Schizophrenia,520.279518043019,681.621315248273,0,478.79384188516,577.868030085832,0,323.942999769191,408.068967023667,0
Schizophrenia,Schizophrenia,573.973146038834,681.621315248273,0,464.279235616063,577.868030085832,0,385.838324248907,408.068967023667,0
Schizophrenia,Schizophrenia,544.280440547049,681.621315248273,0,494.199769493363,577.868030085832,0,332.245425881068,408.068967023667,0
Schizophrenia,Schizophrenia,569.777782441852,681.621315248273,0,503.430576746006,577.868030085832,0,334.309365484478,408.068967023667,0
Schizophrenia,Schizophrenia,540.377773488192,681.621315248273,0,492.038424709928,577.868030085832,0,343.614876559421,408.068967023667,0
Schizophrenia,Schizophrenia,578.410338207341,681.621315248273,0,519.906699580827,577.868030085832,0,323.112555820352,408.068967023667,0
Schizophrenia,Schizophrenia,544.255968216935,681.621315248273,0,482.655094922671,577.868030085832,0,369.75919176131,408.068967023667,0
Schizophrenia,Schizophrenia,542.533593637672,681.621315248273,0,492.796338026169,577.868030085832,0,323.026445355308,408.068967023667,0
Schizophrenia,Schizophrenia,559.433898907866,681.621315248273,0,504.023869389002,577.868030085832,0,320.937974253798,408.068967023667,0
Schizophrenia,Schizophrenia,551.558542456485,681.621315248273,0,497.377057072232,577.868030085832,0,352.257598719982,408.068967023667,0
Schizophrenia,Schizophrenia,548.227511521298,681.621315248273,0,504.06390682776,577.868030085832,0,349.812493068039,408.068967023667,0
Schizophrenia,Schizophrenia,572.953063389934,681.621315248273,0,487.645403970396,577.868030085832,0,349.51174800425,408.068967023667,0
Schizophrenia,Schizophrenia,568.937277698476,681.621315248273,0,495.740589364488,577.868030085832,0,330.293514517346,408.068967023667,0
Schizophrenia,Schizophrenia,578.123639305451,681.621315248273,0,496.211571786276,577.868030085832,0,337.246044883285,408.068967023667,0
Schizophrenia,Schizophrenia,556.308172128874,681.621315248273,0,499.075333744085,577.868030085832,0,327.383155811773,408.068967023667,0
Schizophrenia,Schizophrenia,540.463669703802,681.621315248273,0,478.844419022082,577.868030085832,0,325.948700040132,408.068967023667,0
Schizophrenia,Schizophrenia,581.199870033303,681.621315248273,0,488.977375220466,577.868030085832,0,368.412443171549,408.068967023667,0
Schizophrenia,Schizophrenia,568.056971706206,681.621315248273,0,482.743560641891,577.868030085832,0,324.623380637763,408.068967023667,0
Schizophrenia,Schizophrenia,549.4339171641,681.621315248273,0,487.384730655434,577.868030085832,0,335.091519424976,408.068967023667,0
Schizophrenia,Schizophrenia,572.594435352969,681.621315248273,0,446.795399727112,577.868030085832,0,328.867262942732,408.068967023667,0
Schizophrenia,Schizophrenia,563.573552598902,681.621315248273,0,498.448710121375,577.868030085832,0,326.417550025299,408.068967023667,0
Schizophrenia,Schizophrenia,573.48733748836,681.621315248273,0,486.23150753689,577.868030085832,0,333.350242673389,408.068967023667,0
Schizophrenia,Schizophrenia,543.061855756051,681.621315248273,0,523.110039103062,577.868030085832,0,325.06153994396,408.068967023667,0
Schizophrenia,Schizophrenia,538.291559731834,681.621315248273,0,459.160462550501,577.868030085832,0,353.136216335497,408.068967023667,0
Schizophrenia,Schizophrenia,542.307456484765,681.621315248273,0,470.651876948129,577.868030085832,0,337.303857869948,408.068967023667,0
Schizophrenia,Schizophrenia,543.593216281749,681.621315248273,0,498.326090698984,577.868030085832,0,345.000499908876,408.068967023667,0
Schizophrenia,Schizophrenia,542.332703574736,681.621315248273,0,496.43843493187,577.868030085832,0,356.600368978636,408.068967023667,0
Schizophrenia,Schizophrenia,530.342798865803,681.621315248273,0,509.013398160941,577.868030085832,0,324.916964554528,408.068967023667,0
Schizophrenia,Schizophrenia,550.184725037759,681.621315248273,0,514.002027259099,577.868030085832,0,322.460437220704,408.068967023667,0
Schizophrenia,Schizophrenia,590.85409832302,681.621315248273,0,508.793151874753,577.868030085832,0,345.734110813463,408.068967023667,0
Schizophrenia,Schizophrenia,591.646914675628,681.621315248273,0,516.424000688641,577.868030085832,0,331.860912712139,408.068967023667,0
Schizophrenia,Schizophrenia,545.17009748712,681.621315248273,0,497.421300300233,577.868030085832,0,337.797834088422,408.068967023667,0
Schizophrenia,Schizophrenia,557.679404220907,681.621315248273,0,523.577126651325,577.868030085832,0,371.103835599353,408.068967023667,0
Schizophrenia,Schizophrenia,566.011085323111,681.621315248273,0,467.059140762426,577.868030085832,0,329.325247283499,408.068967023667,0
Schizophrenia,Schizophrenia,558.457662715094,681.621315248273,0,512.743368195735,577.868030085832,0,354.854349595599,408.068967023667,0
Breast cancer,Alzheimer's disease,31.159403157826,30.37319906292,0.41,24.937258911246,27.965950196864,0.58,9.403245107743,14.720257531971,0.17
Breast cancer,Alzheimer's disease,25.736357706352,30.37319906292,0.41,28.953672370131,27.965950196864,0.58,13.963591287756,14.720257531971,0.17
Breast cancer,Alzheimer's disease,33.45657693937,30.37319906292,0.41,33.81318445042,27.965950196864,0.58,15.589385783276,14.720257531971,0.17
Breast cancer,Alzheimer's disease,26.354985366791,30.37319906292,0.41,21.906128739551,27.965950196864,0.58,13.516359628336,14.720257531971,0.17
Breast cancer,Alzheimer's disease,32.046505676232,30.37319906292,0.41,32.701273565828,27.965950196864,0.58,12.836116374672,14.720257531971,0.17
Breast cancer,Alzheimer's disease,15.316804413837,30.37319906292,0.41,28.6979439147,27.965950196864,0.58,15.669946306354,14.720257531971,0.17
Breast cancer,Alzheimer's disease,24.31548479645,30.37319906292,0.41,24.721518710669,27.965950196864,0.58,11.312786961946,14.720257531971,0.17
Breast cancer,Alzheimer's disease,37.523244320389,30.37319906292,0.41,33.093134086173,27.965950196864,0.58,13.981765124839,14.720257531971,0.17
Breast cancer,Alzheimer's disease,20.532657619221,30.37319906292,0.41,29.856165031848,27.965950196864,0.58,11.171937937293,14.720257531971,0.17
Breast cancer,Alzheimer's disease,23.795543780201,30.37319906292,0.41,35.581623021242,27.965950196864,0.58,12.863166747486,14.720257531971,0.17
Breast cancer,Alzheimer's disease,30.36629831321,30.37319906292,0.41,23.796076189517,27.965950196864,0.58,9.72835484209,14.720257531971,0.17
Breast cancer,Alzheimer's disease,31.211300661641,30.37319906292,0.41,23.326069685456,27.965950196864,0.58,13.290779523337,14.720257531971,0.17
Breast cancer,Alzheimer's disease,21.314652434798,30.37319906292,0.41,27.533152827273,27.965950196864,0.58,10.870622192127,14.720257531971,0.17
Breast cancer,Alzheimer's disease,32.135403127036,30.37319906292,0.41,27.495623302199,27.965950196864,0.58,13.59130782225,14.720257531971,0.17
Breast cancer,Alzheimer's disease,27.475000460433,30.37319906292,0.41,24.668898012509,27.965950196864,0.58,10.650034870756,14.720257531971,0.17
Breast cancer,Alzheimer's disease,32.272805897762,30.37319906292,0.41,29.043118438908,27.965950196864,0.58,17.646707174642,14.720257531971,0.17
Breast cancer,Alzheimer's disease,34.063939051718,30.37319906292,0.41,22.172221305254,27.965950196864,0.58,11.661203826434,14.720257531971,0.17
Breast cancer,Alzheimer's disease,27.402161718149,30.37319906292,0.41,18.162387381273,27.965950196864,0.58,14.519055806734,14.720257531971,0.17
Breast cancer,Alzheimer's disease,25.751953630929,30.37319906292,0.41,32.853910606262,27.965950196864,0.58,12.772222482868,14.720257531971,0.17
Breast cancer,Alzheimer's disease,30.949840370335,30.37319906292,0.41,26.557823184936,27.965950196864,0.58,12.102944435288,14.720257531971,0.17
Breast cancer,Alzheimer's disease,37.228582017351,30.37319906292,0.41,27.955979604469,27.965950196864,0.58,15.270271960232,14.720257531971,0.17
Breast cancer,Alzheimer's disease,23.882767976732,30.37319906292,0.41,33.092639505378,27.965950196864,0.58,11.77017453288,14.720257531971,0.17
Breast cancer,Alzheimer's disease,20.98520031415,30.37319906292,0.41,21.159011587721,27.965950196864,0.58,11.169699891949,14.720257531971,0.17
Breast cancer,Alzheimer's disease,35.085154683241,30.37319906292,0.41,25.64242562156,27.965950196864,0.58,12.707907372942,14.720257531971,0.17
Breast cancer,Alzheimer's disease,36.278531117839,30.37319906292,0.41,34.246492245094,27.965950196864,0.58,16.041832816046,14.720257531971,0.17
Breast cancer,Alzheimer's disease,22.735499204602,30.37319906292,0.41,28.79025169256,27.965950196864,0.58,12.373054278446,14.720257531971,0.17
Breast cancer,Alzheimer's disease,45.293822614859,30.37319906292,0.41,23.228241352103,27.965950196864,0.58,13.314317184305,14.720257531971,0.17
Breast cancer,Alzheimer's disease,30.980290496351,30.37319906292,0.41,23.570480649997,27.965950196864,0.58,12.021136541166,14.720257531971,0.17
Breast cancer,Alzheimer's disease,30.846759070629,30.37319906292,0.41,21.424617889341,27.965950196864,0.58,13.540143448286,14.720257531971,0.17
Breast cancer,Alzheimer's disease,22.777533882911,30.37319906292,0.41,26.825225975253,27.965950196864,0.58,9.764856151003,14.720257531971,0.17
Breast cancer,Alzheimer's disease,25.258914210577,30.37319906292,0.41,25.485815667841,27.965950196864,0.58,11.036478959798,14.720257531971,0.17
Breast cancer,Alzheimer's disease,24.653765757321,30.37319906292,0.41,31.423995057842,27.965950196864,0.58,11.727865489743,14.720257531971,0.17
Breast cancer,Alzheimer's disease,25.82346736478,30.37319906292,0.41,28.527910211645,27.965950196864,0.58,10.851353047446,14.720257531971,0.17
Breast cancer,Alzheimer's disease,23.85634877384,30.37319906292,0.41,26.332347034682,27.965950196864,0.58,8.446620213128,14.720257531971,0.17
