id,node,node.type,node.label,pln
t01841,CA1,1,GENE,T2D
t01842,CA10,1,GENE,T2D
t01843,CA11,1,GENE,T2D
t01844,CA12,1,GENE,T2D
t01845,CA13,1,GENE,T2D
t01846,CA14,1,GENE,T2D
t01847,CA2,1,GENE,T2D
t01848,CA3,1,GENE,T2D
t01849,CA4,1,GENE,T2D
t01850,CA5A,1,GENE,T2D
t01851,CA6,1,GENE,T2D
t01852,CA7,1,GENE,T2D
t01853,CA8,1,GENE,T2D
t01854,CA9,1,GENE,T2D
t01855,CAAP1,1,GENE,T2D
t01856,CAB39,1,GENE,T2D
t01857,CAB39L,1,GENE,T2D
t01858,CABIN1,1,GENE,T2D
t01859,CABLES1,1,GENE,T2D
t01860,CABLES2,1,GENE,T2D
t01861,CABP1,1,GENE,T2D
t01862,CABP2,1,GENE,T2D
t01863,CABP4,1,GENE,T2D
t01864,CABP5,1,GENE,T2D
t01865,CABP7,1,GENE,T2D
t01866,CABS1,1,GENE,T2D
t01867,CABYR,1,GENE,T2D
t01868,CACFD1,1,GENE,T2D
t01869,CACHD1,1,GENE,T2D
t01870,CACNA1A,1,GENE,T2D
t01871,CACNA1B,1,GENE,T2D
t01872,CACNA1C,1,GENE,T2D
t01873,CACNA1D,1,GENE,T2D
t01874,CACNA1E,1,GENE,T2D
t01875,CACNA1G,1,GENE,T2D
t01876,CACNA1H,1,GENE,T2D
t01877,CACNA1I,1,GENE,T2D
t01878,CACNA1S,1,GENE,T2D
t01879,CACNA2D1,1,GENE,T2D
t01880,CACNA2D2,1,GENE,T2D
t01881,CACNA2D3,1,GENE,T2D
t01882,CACNA2D4,1,GENE,T2D
t01883,CACNB1,1,GENE,T2D
t01884,CACNB2,1,GENE,T2D
t01885,CACNB3,1,GENE,T2D
t01886,CACNB4,1,GENE,T2D
t01887,CACNG1,1,GENE,T2D
t01888,CACNG2,1,GENE,T2D
t01889,CACNG3,1,GENE,T2D
t01890,CACNG4,1,GENE,T2D
t01891,CACNG5,1,GENE,T2D
t01892,CACNG6,1,GENE,T2D
t01893,CACNG7,1,GENE,T2D
t01894,CACNG8,1,GENE,T2D
t01895,CACTIN,1,GENE,T2D
t01896,CACUL1,1,GENE,T2D
t01897,CACYBP,1,GENE,T2D
t01898,CAD,1,GENE,T2D
t01899,CADM1,1,GENE,T2D
t01900,CADM2,1,GENE,T2D
t01901,CADM3,1,GENE,T2D
t01902,CADM4,1,GENE,T2D
t01903,CADPS,1,GENE,T2D
t01904,CADPS2,1,GENE,T2D
t01905,CAGE1,1,GENE,T2D
t01906,CALB1,1,GENE,T2D
t01907,CALB2,1,GENE,T2D
t01908,CALCA,1,GENE,T2D
t01909,CALCB,1,GENE,T2D
t01910,CALCOCO1,1,GENE,T2D
t01911,CALCOCO2,1,GENE,T2D
t01912,CALCR,1,GENE,T2D
t01913,CALCRL,1,GENE,T2D
t01914,CALD1,1,GENE,T2D
t01915,CALHM1,1,GENE,T2D
t01916,CALHM2,1,GENE,T2D
t01917,CALM1,1,GENE,T2D
t01918,CALM2,1,GENE,T2D
t01919,CALM3,1,GENE,T2D
t01920,CALML3,1,GENE,T2D
t01921,CALML4,1,GENE,T2D
t01922,CALML5,1,GENE,T2D
t01923,CALML6,1,GENE,T2D
t01924,CALN1,1,GENE,T2D
t01925,CALR,1,GENE,T2D
t01926,CALR3,1,GENE,T2D
t01927,CALU,1,GENE,T2D
t01928,CALY,1,GENE,T2D
t01929,CAMK1,1,GENE,T2D
t01930,CAMK1D,1,GENE,T2D
t01931,CAMK1G,1,GENE,T2D
t01932,CAMK2A,1,GENE,T2D
t01933,CAMK2B,1,GENE,T2D
t01934,CAMK2D,1,GENE,T2D
t01935,CAMK2G,1,GENE,T2D
t01936,CAMK2N1,1,GENE,T2D
t01937,CAMK2N2,1,GENE,T2D
t01938,CAMK4,1,GENE,T2D
t01939,CAMKK1,1,GENE,T2D
t01940,CAMKK2,1,GENE,T2D
t01941,CAMKMT,1,GENE,T2D
t01942,CAMKV,1,GENE,T2D
t01943,CAMLG,1,GENE,T2D
t01944,CAMP,1,GENE,T2D
t01945,CAMSAP1,1,GENE,T2D
t01946,CAMSAP2,1,GENE,T2D
t01947,CAMSAP3,1,GENE,T2D
t01948,CAMTA1,1,GENE,T2D
t01949,CAMTA2,1,GENE,T2D
t01950,CAND1,1,GENE,T2D
t01951,CAND2,1,GENE,T2D
t01952,CANT1,1,GENE,T2D
t01953,CANX,1,GENE,T2D
t01954,CAP1,1,GENE,T2D
t01955,CAP2,1,GENE,T2D
t01956,CAPG,1,GENE,T2D
t01957,CAPN1,1,GENE,T2D
t01958,CAPN10,1,GENE,T2D
t01959,CAPN11,1,GENE,T2D
t01960,CAPN12,1,GENE,T2D
t01961,CAPN13,1,GENE,T2D
t01962,CAPN14,1,GENE,T2D
t01963,CAPN15,1,GENE,T2D
t01964,CAPN2,1,GENE,T2D
t01965,CAPN3,1,GENE,T2D
t01966,CAPN5,1,GENE,T2D
t01967,CAPN7,1,GENE,T2D
t01968,CAPN8,1,GENE,T2D
t01969,CAPN9,1,GENE,T2D
t01970,CAPNS1,1,GENE,T2D
t01971,CAPNS2,1,GENE,T2D
t01972,CAPRIN1,1,GENE,T2D
t01973,CAPRIN2,1,GENE,T2D
t01974,CAPS,1,GENE,T2D
t01975,CAPS2,1,GENE,T2D
t01976,CAPSL,1,GENE,T2D
t01977,CAPZA1,1,GENE,T2D
t01978,CAPZA2,1,GENE,T2D
t01979,CAPZA3,1,GENE,T2D
t01980,CAPZB,1,GENE,T2D
t01981,CARD10,1,GENE,T2D
t01982,CARD11,1,GENE,T2D
t01983,CARD14,1,GENE,T2D
t01984,CARD16,1,GENE,T2D
t01985,CARD17,1,GENE,T2D
t01986,CARD18,1,GENE,T2D
t01987,CARD6,1,GENE,T2D
t01988,CARD8,1,GENE,T2D
t01989,CARD9,1,GENE,T2D
t01990,CARF,1,GENE,T2D
t01991,CARHSP1,1,GENE,T2D
t01992,CARM1,1,GENE,T2D
t01993,CARNS1,1,GENE,T2D
t01994,CARS,1,GENE,T2D
t01995,CARS2,1,GENE,T2D
t01996,CARTPT,1,GENE,T2D
t01997,CASC1,1,GENE,T2D
t01998,CASC3,1,GENE,T2D
t01999,CASC4,1,GENE,T2D
t02000,CASD1,1,GENE,T2D
t02001,CASKIN1,1,GENE,T2D
t02002,CASKIN2,1,GENE,T2D
t02003,CASP1,1,GENE,T2D
t02004,CASP10,1,GENE,T2D
t02005,CASP12,1,GENE,T2D
t02006,CASP14,1,GENE,T2D
t02007,CASP2,1,GENE,T2D
t02008,CASP3,1,GENE,T2D
t02009,CASP4,1,GENE,T2D
t02010,CASP5,1,GENE,T2D
t02011,CASP6,1,GENE,T2D
t02012,CASP7,1,GENE,T2D
t02013,CASP8,1,GENE,T2D
t02014,CASP9,1,GENE,T2D
t02015,CASQ1,1,GENE,T2D
t02016,CASQ2,1,GENE,T2D
t02017,CASR,1,GENE,T2D
t02018,CASS4,1,GENE,T2D
t02019,CAST,1,GENE,T2D
t02020,CASZ1,1,GENE,T2D
t02021,CAT,1,GENE,T2D
t02022,CATIP,1,GENE,T2D
t02023,CATSPER1,1,GENE,T2D
t02024,CATSPER2,1,GENE,T2D
t02025,CATSPER3,1,GENE,T2D
t02026,CATSPER4,1,GENE,T2D
t02027,CATSPERB,1,GENE,T2D
t02028,CATSPERD,1,GENE,T2D
t02029,CATSPERG,1,GENE,T2D
t02030,CAV1,1,GENE,T2D
t02031,CAV2,1,GENE,T2D
t02032,CAV3,1,GENE,T2D
t02033,CBFA2T2,1,GENE,T2D
t02034,CBFA2T3,1,GENE,T2D
t02035,CBFB,1,GENE,T2D
t02036,CBL,1,GENE,T2D
t02037,CBLB,1,GENE,T2D
t02038,CBLC,1,GENE,T2D
t02039,CBLL1,1,GENE,T2D
t02040,CBLN1,1,GENE,T2D
t02041,CBLN2,1,GENE,T2D
t02042,CBLN3,1,GENE,T2D
t02043,CBLN4,1,GENE,T2D
t02044,CBR1,1,GENE,T2D
t02045,CBR3,1,GENE,T2D
t02046,CBR4,1,GENE,T2D
t02047,CBS,1,GENE,T2D
t02048,CBWD1,1,GENE,T2D
t02049,CBWD2,1,GENE,T2D
t02050,CBWD3,1,GENE,T2D
t02051,CBWD5,1,GENE,T2D
t02052,CBWD6,1,GENE,T2D
t02053,CBX1,1,GENE,T2D
t02054,CBX2,1,GENE,T2D
t02055,CBX3,1,GENE,T2D
t02056,CBX4,1,GENE,T2D
t02057,CBX5,1,GENE,T2D
t02058,CBX6,1,GENE,T2D
t02059,CBX7,1,GENE,T2D
t02060,CBX8,1,GENE,T2D
t02061,CBY1,1,GENE,T2D
t02062,CC2D1A,1,GENE,T2D
t02063,CC2D1B,1,GENE,T2D
t02064,CC2D2A,1,GENE,T2D
t02065,CC2D2B,1,GENE,T2D
t02066,CCAR1,1,GENE,T2D
t02067,CCAR2,1,GENE,T2D
t02068,CCBE1,1,GENE,T2D
t02069,CCDC102A,1,GENE,T2D
t02070,CCDC102B,1,GENE,T2D
t02071,CCDC103,1,GENE,T2D
t02072,CCDC105,1,GENE,T2D
t02073,CCDC106,1,GENE,T2D
t02074,CCDC107,1,GENE,T2D
t02075,CCDC110,1,GENE,T2D
t02076,CCDC112,1,GENE,T2D
t02077,CCDC113,1,GENE,T2D
t02078,CCDC114,1,GENE,T2D
t02079,CCDC115,1,GENE,T2D
t02080,CCDC116,1,GENE,T2D
t02081,CCDC117,1,GENE,T2D
t02082,CCDC12,1,GENE,T2D
t02083,CCDC121,1,GENE,T2D
t02084,CCDC122,1,GENE,T2D
t02085,CCDC124,1,GENE,T2D
t02086,CCDC125,1,GENE,T2D
t02087,CCDC126,1,GENE,T2D
t02088,CCDC127,1,GENE,T2D
t02089,CCDC13,1,GENE,T2D
t02090,CCDC130,1,GENE,T2D
t02091,CCDC134,1,GENE,T2D
t02092,CCDC136,1,GENE,T2D
t02093,CCDC137,1,GENE,T2D
t02094,CCDC138,1,GENE,T2D
t02095,CCDC14,1,GENE,T2D
t02096,CCDC140,1,GENE,T2D
t02097,CCDC141,1,GENE,T2D
t02098,CCDC142,1,GENE,T2D
t02099,CCDC144A,1,GENE,T2D
t02100,CCDC146,1,GENE,T2D
t02101,CCDC148,1,GENE,T2D
t02102,CCDC149,1,GENE,T2D
t02103,CCDC15,1,GENE,T2D
t02104,CCDC150,1,GENE,T2D
t02105,CCDC151,1,GENE,T2D
t02106,CCDC152,1,GENE,T2D
t02107,CCDC153,1,GENE,T2D
t02108,CCDC154,1,GENE,T2D
t02109,CCDC155,1,GENE,T2D
t02110,CCDC157,1,GENE,T2D
t02111,CCDC158,1,GENE,T2D
t02112,CCDC159,1,GENE,T2D
t02113,CCDC166,1,GENE,T2D
t02114,CCDC167,1,GENE,T2D
t02115,CCDC169,1,GENE,T2D
t02116,CCDC169-SOHLH2,1,GENE,T2D
t02117,CCDC17,1,GENE,T2D
t02118,CCDC170,1,GENE,T2D
t02119,CCDC171,1,GENE,T2D
t02120,CCDC173,1,GENE,T2D
t02121,CCDC174,1,GENE,T2D
t02122,CCDC175,1,GENE,T2D
t02123,CCDC178,1,GENE,T2D
t02124,CCDC18,1,GENE,T2D
t02125,CCDC180,1,GENE,T2D
t02126,CCDC181,1,GENE,T2D
t02127,CCDC183,1,GENE,T2D
t02128,CCDC184,1,GENE,T2D
t02129,CCDC185,1,GENE,T2D
t02130,CCDC186,1,GENE,T2D
t02131,CCDC24,1,GENE,T2D
t02132,CCDC25,1,GENE,T2D
t02133,CCDC27,1,GENE,T2D
t02134,CCDC28A,1,GENE,T2D
t02135,CCDC28B,1,GENE,T2D
t02136,CCDC3,1,GENE,T2D
t02137,CCDC30,1,GENE,T2D
t02138,CCDC33,1,GENE,T2D
t02139,CCDC34,1,GENE,T2D
t02140,CCDC36,1,GENE,T2D
t02141,CCDC38,1,GENE,T2D
t02142,CCDC39,1,GENE,T2D
t02143,CCDC40,1,GENE,T2D
t02144,CCDC42,1,GENE,T2D
t02145,CCDC43,1,GENE,T2D
t02146,CCDC47,1,GENE,T2D
t02147,CCDC50,1,GENE,T2D
t02148,CCDC51,1,GENE,T2D
t02149,CCDC57,1,GENE,T2D
t02150,CCDC58,1,GENE,T2D
t02151,CCDC59,1,GENE,T2D
t02152,CCDC6,1,GENE,T2D
t02153,CCDC60,1,GENE,T2D
t02154,CCDC61,1,GENE,T2D
t02155,CCDC62,1,GENE,T2D
t02156,CCDC65,1,GENE,T2D
t02157,CCDC66,1,GENE,T2D
t02158,CCDC68,1,GENE,T2D
t02159,CCDC69,1,GENE,T2D
t02160,CCDC7,1,GENE,T2D
t02161,CCDC70,1,GENE,T2D
t02162,CCDC71,1,GENE,T2D
t02163,CCDC71L,1,GENE,T2D
t02164,CCDC74A,1,GENE,T2D
t02165,CCDC74B,1,GENE,T2D
t02166,CCDC77,1,GENE,T2D
t02167,CCDC78,1,GENE,T2D
t02168,CCDC8,1,GENE,T2D
t02169,CCDC80,1,GENE,T2D
t02170,CCDC81,1,GENE,T2D
t02171,CCDC82,1,GENE,T2D
t02172,CCDC83,1,GENE,T2D
t02173,CCDC84,1,GENE,T2D
t02174,CCDC85A,1,GENE,T2D
t02175,CCDC85B,1,GENE,T2D
t02176,CCDC85C,1,GENE,T2D
t02177,CCDC86,1,GENE,T2D
t02178,CCDC87,1,GENE,T2D
t02179,CCDC88A,1,GENE,T2D
t02180,CCDC88B,1,GENE,T2D
t02181,CCDC88C,1,GENE,T2D
t02182,CCDC89,1,GENE,T2D
t02183,CCDC9,1,GENE,T2D
t02184,CCDC90B,1,GENE,T2D
t02185,CCDC91,1,GENE,T2D
t02186,CCDC92,1,GENE,T2D
t02187,CCDC93,1,GENE,T2D
t02188,CCDC96,1,GENE,T2D
t02189,CCDC97,1,GENE,T2D
t02190,CCER1,1,GENE,T2D
t02191,CCHCR1,1,GENE,T2D
t02192,CCIN,1,GENE,T2D
t02193,CCK,1,GENE,T2D
t02194,CCKAR,1,GENE,T2D
t02195,CCKBR,1,GENE,T2D
t02196,CCL1,1,GENE,T2D
t02197,CCL11,1,GENE,T2D
t02198,CCL13,1,GENE,T2D
t02199,CCL17,1,GENE,T2D
t02200,CCL19,1,GENE,T2D
t02201,CCL2,1,GENE,T2D
t02202,CCL20,1,GENE,T2D
t02203,CCL21,1,GENE,T2D
t02204,CCL22,1,GENE,T2D
t02205,CCL24,1,GENE,T2D
t02206,CCL25,1,GENE,T2D
t02207,CCL26,1,GENE,T2D
t02208,CCL27,1,GENE,T2D
t02209,CCL28,1,GENE,T2D
t02210,CCL7,1,GENE,T2D
t02211,CCL8,1,GENE,T2D
t02212,CCM2,1,GENE,T2D
t02213,CCM2L,1,GENE,T2D
t02214,CCNA1,1,GENE,T2D
t02215,CCNA2,1,GENE,T2D
t02216,CCNB1,1,GENE,T2D
t02217,CCNB1IP1,1,GENE,T2D
t02218,CCNB2,1,GENE,T2D
t02219,CCNC,1,GENE,T2D
t02220,CCND1,1,GENE,T2D
t02221,CCND2,1,GENE,T2D
t02222,CCND3,1,GENE,T2D
t02223,CCNDBP1,1,GENE,T2D
t02224,CCNE1,1,GENE,T2D
t02225,CCNE2,1,GENE,T2D
t02226,CCNF,1,GENE,T2D
t02227,CCNG1,1,GENE,T2D
t02228,CCNG2,1,GENE,T2D
t02229,CCNH,1,GENE,T2D
t02230,CCNI,1,GENE,T2D
t02231,CCNI2,1,GENE,T2D
t02232,CCNJ,1,GENE,T2D
t02233,CCNJL,1,GENE,T2D
t02234,CCNK,1,GENE,T2D
t02235,CCNL1,1,GENE,T2D
t02236,CCNL2,1,GENE,T2D
t02237,CCNO,1,GENE,T2D
t02238,CCNT1,1,GENE,T2D
t02239,CCNT2,1,GENE,T2D
t02240,CCNY,1,GENE,T2D
t02241,CCNYL1,1,GENE,T2D
t02242,CCP110,1,GENE,T2D
t02243,CCPG1,1,GENE,T2D
t02244,CCR1,1,GENE,T2D
t02245,CCR10,1,GENE,T2D
t02246,CCR2,1,GENE,T2D
t02247,CCR3,1,GENE,T2D
t02248,CCR4,1,GENE,T2D
t02249,CCR5,1,GENE,T2D
t02250,CCR6,1,GENE,T2D
t02251,CCR7,1,GENE,T2D
t02252,CCR8,1,GENE,T2D
t02253,CCR9,1,GENE,T2D
t02254,CCRL2,1,GENE,T2D
t02255,CCS,1,GENE,T2D
t02256,CCSAP,1,GENE,T2D
t02257,CCSER1,1,GENE,T2D
t02258,CCSER2,1,GENE,T2D
t02259,CCT2,1,GENE,T2D
t02260,CCT3,1,GENE,T2D
t02261,CCT4,1,GENE,T2D
t02262,CCT5,1,GENE,T2D
t02263,CCT6A,1,GENE,T2D
t02264,CCT6B,1,GENE,T2D
t02265,CCT7,1,GENE,T2D
t02266,CCT8,1,GENE,T2D
t02267,CCT8L2,1,GENE,T2D
t02268,CCZ1,1,GENE,T2D
t02269,CCZ1B,1,GENE,T2D
t02270,CD101,1,GENE,T2D
t02271,CD109,1,GENE,T2D
t02272,CD14,1,GENE,T2D
t02273,CD151,1,GENE,T2D
t02274,CD160,1,GENE,T2D
t02275,CD163,1,GENE,T2D
t02276,CD163L1,1,GENE,T2D
t02277,CD164,1,GENE,T2D
t02278,CD164L2,1,GENE,T2D
t02279,CD180,1,GENE,T2D
t02280,CD19,1,GENE,T2D
t02281,CD1A,1,GENE,T2D
t02282,CD1B,1,GENE,T2D
t02283,CD1C,1,GENE,T2D
t02284,CD1D,1,GENE,T2D
t02285,CD1E,1,GENE,T2D
t02286,CD2,1,GENE,T2D
t02287,CD200,1,GENE,T2D
t02288,CD200R1,1,GENE,T2D
t02289,CD200R1L,1,GENE,T2D
t02290,CD207,1,GENE,T2D
t02291,CD209,1,GENE,T2D
t02292,CD22,1,GENE,T2D
t02293,CD226,1,GENE,T2D
t02294,CD244,1,GENE,T2D
t02295,CD247,1,GENE,T2D
t02296,CD248,1,GENE,T2D
t02297,CD27,1,GENE,T2D
t02298,CD274,1,GENE,T2D
t02299,CD276,1,GENE,T2D
t02300,CD28,1,GENE,T2D
t02301,CD2AP,1,GENE,T2D
t02302,CD2BP2,1,GENE,T2D
t02303,CD300A,1,GENE,T2D
t02304,CD300C,1,GENE,T2D
t02305,CD300E,1,GENE,T2D
t02306,CD300LB,1,GENE,T2D
t02307,CD300LD,1,GENE,T2D
t02308,CD300LF,1,GENE,T2D
t02309,CD300LG,1,GENE,T2D
t02310,CD302,1,GENE,T2D
t02311,CD320,1,GENE,T2D
t02312,CD33,1,GENE,T2D
t02313,CD34,1,GENE,T2D
t02314,CD36,1,GENE,T2D
t02315,CD37,1,GENE,T2D
t02316,CD38,1,GENE,T2D
t02317,CD3D,1,GENE,T2D
t02318,CD3E,1,GENE,T2D
t02319,CD3EAP,1,GENE,T2D
t02320,CD3G,1,GENE,T2D
t02321,CD4,1,GENE,T2D
t02322,CD40,1,GENE,T2D
t02323,CD44,1,GENE,T2D
t02324,CD46,1,GENE,T2D
t02325,CD47,1,GENE,T2D
t02326,CD48,1,GENE,T2D
t02327,CD5,1,GENE,T2D
t02328,CD52,1,GENE,T2D
t02329,CD53,1,GENE,T2D
t02330,CD55,1,GENE,T2D
t02331,CD58,1,GENE,T2D
t02332,CD59,1,GENE,T2D
t02333,CD5L,1,GENE,T2D
t02334,CD6,1,GENE,T2D
t02335,CD63,1,GENE,T2D
t02336,CD68,1,GENE,T2D
t02337,CD69,1,GENE,T2D
t02338,CD7,1,GENE,T2D
t02339,CD72,1,GENE,T2D
t02340,CD74,1,GENE,T2D
t02341,CD79A,1,GENE,T2D
t02342,CD79B,1,GENE,T2D
t02343,CD80,1,GENE,T2D
t02344,CD81,1,GENE,T2D
t02345,CD82,1,GENE,T2D
t02346,CD83,1,GENE,T2D
t02347,CD84,1,GENE,T2D
t02348,CD86,1,GENE,T2D
t02349,CD8A,1,GENE,T2D
t02350,CD8B,1,GENE,T2D
t02351,CD9,1,GENE,T2D
t02352,CD93,1,GENE,T2D
t02353,CD96,1,GENE,T2D
t02354,CDA,1,GENE,T2D
t02355,CDADC1,1,GENE,T2D
t02356,CDAN1,1,GENE,T2D
t02357,CDC123,1,GENE,T2D
t02358,CDC14A,1,GENE,T2D
t02359,CDC14B,1,GENE,T2D
t02360,CDC16,1,GENE,T2D
t02361,CDC20,1,GENE,T2D
t02362,CDC20B,1,GENE,T2D
t02363,CDC23,1,GENE,T2D
t02364,CDC25A,1,GENE,T2D
t02365,CDC25B,1,GENE,T2D
t02366,CDC25C,1,GENE,T2D
t02367,CDC26,1,GENE,T2D
t02368,CDC27,1,GENE,T2D
t02369,CDC34,1,GENE,T2D
t02370,CDC37,1,GENE,T2D
t02371,CDC37L1,1,GENE,T2D
t02372,CDC40,1,GENE,T2D
t02373,CDC42,1,GENE,T2D
t02374,CDC42BPA,1,GENE,T2D
t02375,CDC42BPB,1,GENE,T2D
t02376,CDC42BPG,1,GENE,T2D
t02377,CDC42EP1,1,GENE,T2D
t02378,CDC42EP2,1,GENE,T2D
t02379,CDC42EP3,1,GENE,T2D
t02380,CDC42EP4,1,GENE,T2D
t02381,CDC42EP5,1,GENE,T2D
t02382,CDC42SE1,1,GENE,T2D
t02383,CDC42SE2,1,GENE,T2D
t02384,CDC45,1,GENE,T2D
t02385,CDC5L,1,GENE,T2D
t02386,CDC6,1,GENE,T2D
t02387,CDC7,1,GENE,T2D
t02388,CDC73,1,GENE,T2D
t02389,CDCA2,1,GENE,T2D
t02390,CDCA3,1,GENE,T2D
t02391,CDCA4,1,GENE,T2D
t02392,CDCA5,1,GENE,T2D
t02393,CDCA7,1,GENE,T2D
t02394,CDCA7L,1,GENE,T2D
t02395,CDCA8,1,GENE,T2D
t02396,CDCP1,1,GENE,T2D
t02397,CDCP2,1,GENE,T2D
t02398,CDH1,1,GENE,T2D
t02399,CDH10,1,GENE,T2D
t02400,CDH11,1,GENE,T2D
t02401,CDH12,1,GENE,T2D
t02402,CDH13,1,GENE,T2D
t02403,CDH15,1,GENE,T2D
t02404,CDH16,1,GENE,T2D
t02405,CDH17,1,GENE,T2D
t02406,CDH18,1,GENE,T2D
t02407,CDH19,1,GENE,T2D
t02408,CDH2,1,GENE,T2D
t02409,CDH20,1,GENE,T2D
t02410,CDH22,1,GENE,T2D
t02411,CDH23,1,GENE,T2D
t02412,CDH24,1,GENE,T2D
t02413,CDH26,1,GENE,T2D
t02414,CDH3,1,GENE,T2D
t02415,CDH4,1,GENE,T2D
t02416,CDH5,1,GENE,T2D
t02417,CDH6,1,GENE,T2D
t02418,CDH7,1,GENE,T2D
t02419,CDH8,1,GENE,T2D
t02420,CDH9,1,GENE,T2D
t02421,CDHR1,1,GENE,T2D
t02422,CDHR2,1,GENE,T2D
t02423,CDHR3,1,GENE,T2D
t02424,CDHR4,1,GENE,T2D
t02425,CDHR5,1,GENE,T2D
t02426,CDIP1,1,GENE,T2D
t02427,CDIPT,1,GENE,T2D
t02428,CDK1,1,GENE,T2D
t02429,CDK10,1,GENE,T2D
t02430,CDK11A,1,GENE,T2D
t02431,CDK11B,1,GENE,T2D
t02432,CDK12,1,GENE,T2D
t02433,CDK13,1,GENE,T2D
t02434,CDK14,1,GENE,T2D
t02435,CDK15,1,GENE,T2D
t02436,CDK17,1,GENE,T2D
t02437,CDK18,1,GENE,T2D
t02438,CDK19,1,GENE,T2D
t02439,CDK2,1,GENE,T2D
t02440,CDK20,1,GENE,T2D
t02441,CDK2AP1,1,GENE,T2D
t02442,CDK2AP2,1,GENE,T2D
t02443,CDK3,1,GENE,T2D
t02444,CDK4,1,GENE,T2D
t02445,CDK5,1,GENE,T2D
t02446,CDK5R1,1,GENE,T2D
t02447,CDK5R2,1,GENE,T2D
t02448,CDK5RAP1,1,GENE,T2D
t02449,CDK5RAP2,1,GENE,T2D
t02450,CDK5RAP3,1,GENE,T2D
t02451,CDK6,1,GENE,T2D
t02452,CDK7,1,GENE,T2D
t02453,CDK8,1,GENE,T2D
t02454,CDK9,1,GENE,T2D
t02455,CDKAL1,1,GENE,T2D
t02456,CDKL1,1,GENE,T2D
t02457,CDKL2,1,GENE,T2D
t02458,CDKL3,1,GENE,T2D
t02459,CDKL4,1,GENE,T2D
t02460,CDKN1A,1,GENE,T2D
t02461,CDKN1B,1,GENE,T2D
t02462,CDKN1C,1,GENE,T2D
t02463,CDKN2A,1,GENE,T2D
t02464,CDKN2AIP,1,GENE,T2D
t02465,CDKN2AIPNL,1,GENE,T2D
t02466,CDKN2B,1,GENE,T2D
t02467,CDKN2C,1,GENE,T2D
t02468,CDKN2D,1,GENE,T2D
t02469,CDKN3,1,GENE,T2D
t02470,CDNF,1,GENE,T2D
t02471,CDO1,1,GENE,T2D
t02472,CDON,1,GENE,T2D
t02473,CDPF1,1,GENE,T2D
t02474,CDR2L,1,GENE,T2D
t02475,CDRT15,1,GENE,T2D
t02476,CDRT4,1,GENE,T2D
t02477,CDS1,1,GENE,T2D
t02478,CDS2,1,GENE,T2D
t02479,CDSN,1,GENE,T2D
t02480,CDT1,1,GENE,T2D
t02481,CDV3,1,GENE,T2D
t02482,CDX1,1,GENE,T2D
t02483,CDX2,1,GENE,T2D
t02484,CDYL,1,GENE,T2D
t02485,CDYL2,1,GENE,T2D
t02486,CEACAM1,1,GENE,T2D
t02487,CEACAM16,1,GENE,T2D
t02488,CEACAM18,1,GENE,T2D
t02489,CEACAM19,1,GENE,T2D
t02490,CEACAM21,1,GENE,T2D
t02491,CEACAM3,1,GENE,T2D
t02492,CEACAM4,1,GENE,T2D
t02493,CEACAM5,1,GENE,T2D
t02494,CEACAM6,1,GENE,T2D
t02495,CEACAM7,1,GENE,T2D
t02496,CEACAM8,1,GENE,T2D
t02497,CEBPA,1,GENE,T2D
t02498,CEBPB,1,GENE,T2D
t02499,CEBPD,1,GENE,T2D
t02500,CEBPE,1,GENE,T2D
t02501,CEBPG,1,GENE,T2D
t02502,CEBPZ,1,GENE,T2D
t02503,CECR2,1,GENE,T2D
t02504,CEL,1,GENE,T2D
t02505,CELA1,1,GENE,T2D
t02506,CELA2A,1,GENE,T2D
t02507,CELA2B,1,GENE,T2D
t02508,CELA3A,1,GENE,T2D
t02509,CELA3B,1,GENE,T2D
t02510,CELF1,1,GENE,T2D
t02511,CELF2,1,GENE,T2D
t02512,CELF3,1,GENE,T2D
t02513,CELF4,1,GENE,T2D
t02514,CELF5,1,GENE,T2D
t02515,CELF6,1,GENE,T2D
t02516,CELSR1,1,GENE,T2D
t02517,CELSR2,1,GENE,T2D
t02518,CELSR3,1,GENE,T2D
t02519,CEMIP,1,GENE,T2D
t02520,CEMP1,1,GENE,T2D
t02521,CEND1,1,GENE,T2D
t02522,CENPA,1,GENE,T2D
t02523,CENPB,1,GENE,T2D
t02524,CENPBD1,1,GENE,T2D
t02525,CENPC,1,GENE,T2D
t02526,CENPE,1,GENE,T2D
t02527,CENPF,1,GENE,T2D
t02528,CENPH,1,GENE,T2D
t02529,CENPJ,1,GENE,T2D
t02530,CENPK,1,GENE,T2D
t02531,CENPL,1,GENE,T2D
t02532,CENPM,1,GENE,T2D
t02533,CENPN,1,GENE,T2D
t02534,CENPO,1,GENE,T2D
t02535,CENPP,1,GENE,T2D
t02536,CENPQ,1,GENE,T2D
t02537,CENPT,1,GENE,T2D
t02538,CENPU,1,GENE,T2D
t02539,CENPV,1,GENE,T2D
t02540,CENPW,1,GENE,T2D
t02541,CEP104,1,GENE,T2D
t02542,CEP112,1,GENE,T2D
t02543,CEP120,1,GENE,T2D
t02544,CEP126,1,GENE,T2D
t02545,CEP128,1,GENE,T2D
t02546,CEP131,1,GENE,T2D
t02547,CEP135,1,GENE,T2D
t02548,CEP152,1,GENE,T2D
t02549,CEP162,1,GENE,T2D
t02550,CEP164,1,GENE,T2D
t02551,CEP170,1,GENE,T2D
