trait,generalSWL,generalSum,generalPval,t2dSWL,t2dSum,t2dPval,nervousSWL,nervousSum,nervousPval
Coronary artery disease,376.988564174234,596.135979850335,0,371.329670620967,568.220251530145,0,216.89219514259,318.940963087376,0
Coronary artery disease,409.386816909134,596.135979850335,0,368.776022698922,568.220251530145,0,228.627855205653,318.940963087376,0
Coronary artery disease,403.40466356367,596.135979850335,0,403.279142546315,568.220251530145,0,218.926344834241,318.940963087376,0
Coronary artery disease,406.681152494521,596.135979850335,0,372.113751440629,568.220251530145,0,211.14235083533,318.940963087376,0
Coronary artery disease,376.077516233843,596.135979850335,0,389.794798233438,568.220251530145,0,204.324179804449,318.940963087376,0
Coronary artery disease,394.849002567791,596.135979850335,0,397.372070741129,568.220251530145,0,218.617930491085,318.940963087376,0
Coronary artery disease,371.401216516912,596.135979850335,0,388.273875139681,568.220251530145,0,204.794908153518,318.940963087376,0
Coronary artery disease,407.569725708943,596.135979850335,0,398.05010048449,568.220251530145,0,224.887418195004,318.940963087376,0
Coronary artery disease,390.900416388284,596.135979850335,0,392.937811734718,568.220251530145,0,212.181629506663,318.940963087376,0
Coronary artery disease,412.89508727018,596.135979850335,0,390.706171098535,568.220251530145,0,218.959143752545,318.940963087376,0
Coronary artery disease,401.283002098436,596.135979850335,0,385.216682358053,568.220251530145,0,225.949237781594,318.940963087376,0
Coronary artery disease,411.262707809038,596.135979850335,0,410.337861538908,568.220251530145,0,213.209300569324,318.940963087376,0
Coronary artery disease,394.762916649372,596.135979850335,0,416.957857627974,568.220251530145,0,211.390507088927,318.940963087376,0
Coronary artery disease,375.134379880487,596.135979850335,0,393.208442259773,568.220251530145,0,209.236693935729,318.940963087376,0
Coronary artery disease,403.642309559237,596.135979850335,0,389.939087913172,568.220251530145,0,202.34766953926,318.940963087376,0
Coronary artery disease,407.417951975577,596.135979850335,0,381.832321822467,568.220251530145,0,216.780493434126,318.940963087376,0
Coronary artery disease,395.504691139411,596.135979850335,0,387.672641823044,568.220251530145,0,218.190384863365,318.940963087376,0
Coronary artery disease,402.690660444162,596.135979850335,0,375.354830841197,568.220251530145,0,221.774662398692,318.940963087376,0
Coronary artery disease,394.141567214206,596.135979850335,0,398.357848547476,568.220251530145,0,212.499090723857,318.940963087376,0
Coronary artery disease,395.407007503407,596.135979850335,0,370.718667718376,568.220251530145,0,217.543067618744,318.940963087376,0
Coronary artery disease,383.176778104708,596.135979850335,0,378.976581496568,568.220251530145,0,244.799882836395,318.940963087376,0
Coronary artery disease,365.578948305869,596.135979850335,0,409.047140541479,568.220251530145,0,200.014561463849,318.940963087376,0
Coronary artery disease,376.108838891344,596.135979850335,0,372.361340519612,568.220251530145,0,216.087920294012,318.940963087376,0
Coronary artery disease,378.958241806778,596.135979850335,0,390.675281833313,568.220251530145,0,222.999928697767,318.940963087376,0
Coronary artery disease,405.008814146101,596.135979850335,0,377.03452982094,568.220251530145,0,226.763640160462,318.940963087376,0
Coronary artery disease,393.556852846855,596.135979850335,0,357.352229234558,568.220251530145,0,221.232471171027,318.940963087376,0
Coronary artery disease,381.751854293588,596.135979850335,0,387.569394033236,568.220251530145,0,224.818075654082,318.940963087376,0
Coronary artery disease,399.429696461793,596.135979850335,0,402.028154747422,568.220251530145,0,200.218429228722,318.940963087376,0
Coronary artery disease,375.053601852533,596.135979850335,0,395.333953959184,568.220251530145,0,214.236353872487,318.940963087376,0
Coronary artery disease,389.055599076569,596.135979850335,0,380.363290798162,568.220251530145,0,215.311022934626,318.940963087376,0
Coronary artery disease,379.068159368022,596.135979850335,0,369.019255237872,568.220251530145,0,218.754511444913,318.940963087376,0
Coronary artery disease,404.209697992387,596.135979850335,0,387.614425140563,568.220251530145,0,212.933872153284,318.940963087376,0
Coronary artery disease,407.56077234569,596.135979850335,0,384.842806998349,568.220251530145,0,217.508895467411,318.940963087376,0
Coronary artery disease,411.595095450488,596.135979850335,0,401.407831110736,568.220251530145,0,210.937062413085,318.940963087376,0
Coronary artery disease,381.154542617785,596.135979850335,0,391.683750265359,568.220251530145,0,224.825828223816,318.940963087376,0
Coronary artery disease,360.743177547081,596.135979850335,0,374.253773250494,568.220251530145,0,212.562261758219,318.940963087376,0
Coronary artery disease,405.137438556122,596.135979850335,0,384.006665387068,568.220251530145,0,232.608261601368,318.940963087376,0
Coronary artery disease,384.554111973502,596.135979850335,0,396.575488054524,568.220251530145,0,217.360890403505,318.940963087376,0
Coronary artery disease,401.941584370229,596.135979850335,0,406.427357654244,568.220251530145,0,210.476787452632,318.940963087376,0
Coronary artery disease,382.746292298286,596.135979850335,0,395.794248651828,568.220251530145,0,234.074747288252,318.940963087376,0
Coronary artery disease,370.144591518999,596.135979850335,0,386.459805594404,568.220251530145,0,206.486158380924,318.940963087376,0
Coronary artery disease,387.927352605265,596.135979850335,0,417.878836688858,568.220251530145,0,219.061172849066,318.940963087376,0
Coronary artery disease,398.539218859908,596.135979850335,0,386.609275633207,568.220251530145,0,204.484716278718,318.940963087376,0
Coronary artery disease,387.153683330841,596.135979850335,0,379.311061922571,568.220251530145,0,221.615896361723,318.940963087376,0
Coronary artery disease,381.010618094701,596.135979850335,0,393.012783292309,568.220251530145,0,225.80119570343,318.940963087376,0
Coronary artery disease,401.441551110962,596.135979850335,0,408.638493246445,568.220251530145,0,213.978818981136,318.940963087376,0
Coronary artery disease,385.096958946367,596.135979850335,0,388.736853384255,568.220251530145,0,215.756020170127,318.940963087376,0
Coronary artery disease,392.361709944755,596.135979850335,0,396.288137412995,568.220251530145,0,223.463036935833,318.940963087376,0
Coronary artery disease,377.272009514049,596.135979850335,0,371.143240112505,568.220251530145,0,215.811718564182,318.940963087376,0
Coronary artery disease,400.884783602892,596.135979850335,0,387.06476829263,568.220251530145,0,231.415649037769,318.940963087376,0
Prostate cancer,98.180810931086,170.702006198593,0,116.413015524518,185.075053552434,0,61.501978499463,96.055990333088,0
Prostate cancer,115.199500163392,170.702006198593,0,129.031360651143,185.075053552434,0,54.965696938599,96.055990333088,0
Prostate cancer,107.295656696998,170.702006198593,0,133.406485606896,185.075053552434,0,67.470916325654,96.055990333088,0
Prostate cancer,104.653174517326,170.702006198593,0,114.414485624603,185.075053552434,0,65.380275272528,96.055990333088,0
Prostate cancer,109.020003624403,170.702006198593,0,124.323640436643,185.075053552434,0,62.121577649074,96.055990333088,0
Prostate cancer,115.71145675096,170.702006198593,0,123.056685999906,185.075053552434,0,58.58328253665,96.055990333088,0
Prostate cancer,108.370040426468,170.702006198593,0,121.725568004917,185.075053552434,0,54.999555032387,96.055990333088,0
Prostate cancer,112.896585384339,170.702006198593,0,125.708082549777,185.075053552434,0,57.347387864525,96.055990333088,0
Prostate cancer,95.199236359481,170.702006198593,0,125.224970802456,185.075053552434,0,65.897939853003,96.055990333088,0
Prostate cancer,102.109737075256,170.702006198593,0,124.313895793529,185.075053552434,0,58.357510984359,96.055990333088,0
Prostate cancer,104.900193744338,170.702006198593,0,121.026490014167,185.075053552434,0,64.73868125959,96.055990333088,0
Prostate cancer,104.655943515722,170.702006198593,0,127.61711501974,185.075053552434,0,60.928801970555,96.055990333088,0
Prostate cancer,113.215553311478,170.702006198593,0,124.776745207463,185.075053552434,0,65.759195088666,96.055990333088,0
Prostate cancer,113.347906285286,170.702006198593,0,113.768722812563,185.075053552434,0,56.578186208021,96.055990333088,0
Prostate cancer,111.518929764808,170.702006198593,0,123.373850921027,185.075053552434,0,61.703818280094,96.055990333088,0
Prostate cancer,101.580952189295,170.702006198593,0,119.716079835067,185.075053552434,0,62.652936138337,96.055990333088,0
Prostate cancer,111.082121758928,170.702006198593,0,125.361681073635,185.075053552434,0,57.339579846337,96.055990333088,0
Prostate cancer,100.039727506608,170.702006198593,0,118.852127497084,185.075053552434,0,61.088889134289,96.055990333088,0
Prostate cancer,103.800123056713,170.702006198593,0,118.310567860806,185.075053552434,0,60.972277216276,96.055990333088,0
Prostate cancer,107.410617076661,170.702006198593,0,120.933594121065,185.075053552434,0,54.691234639352,96.055990333088,0
Prostate cancer,103.733374558281,170.702006198593,0,123.236748263269,185.075053552434,0,58.985548567329,96.055990333088,0
Prostate cancer,106.482664501584,170.702006198593,0,131.669507359789,185.075053552434,0,54.450724474498,96.055990333088,0
Prostate cancer,105.174341288086,170.702006198593,0,116.213142491051,185.075053552434,0,58.426660320215,96.055990333088,0
Prostate cancer,107.098673645916,170.702006198593,0,125.168218659196,185.075053552434,0,64.180567253914,96.055990333088,0
Prostate cancer,106.27048280292,170.702006198593,0,112.915264321366,185.075053552434,0,64.500029595518,96.055990333088,0
Prostate cancer,106.429756508821,170.702006198593,0,138.690184546337,185.075053552434,0,62.801159124537,96.055990333088,0
Prostate cancer,106.143948622283,170.702006198593,0,118.333447868553,185.075053552434,0,63.728031069168,96.055990333088,0
Prostate cancer,103.635595540522,170.702006198593,0,125.422806591308,185.075053552434,0,62.146246385564,96.055990333088,0
Prostate cancer,110.997282518486,170.702006198593,0,110.259006039236,185.075053552434,0,59.009935306912,96.055990333088,0
Prostate cancer,95.843106417932,170.702006198593,0,136.118935163712,185.075053552434,0,67.502726883403,96.055990333088,0
Prostate cancer,107.704168022243,170.702006198593,0,116.811686051771,185.075053552434,0,59.689743987504,96.055990333088,0
Prostate cancer,110.536058498989,170.702006198593,0,110.637236197319,185.075053552434,0,59.369124115672,96.055990333088,0
Prostate cancer,116.38219945445,170.702006198593,0,121.503134676468,185.075053552434,0,59.51138564802,96.055990333088,0
Prostate cancer,98.015608806217,170.702006198593,0,120.999267737799,185.075053552434,0,57.52826359265,96.055990333088,0
Prostate cancer,96.539694609458,170.702006198593,0,121.296236222696,185.075053552434,0,65.851024058251,96.055990333088,0
Prostate cancer,89.746707448576,170.702006198593,0,126.590914224618,185.075053552434,0,63.188397857267,96.055990333088,0
Prostate cancer,115.074836610338,170.702006198593,0,124.578025615005,185.075053552434,0,55.214030869274,96.055990333088,0
Prostate cancer,105.348654344936,170.702006198593,0,115.236731865963,185.075053552434,0,63.82122128532,96.055990333088,0
Prostate cancer,109.810965168945,170.702006198593,0,120.597029038034,185.075053552434,0,62.239655142401,96.055990333088,0
Prostate cancer,106.051635497221,170.702006198593,0,121.243608594891,185.075053552434,0,60.859608759726,96.055990333088,0
Prostate cancer,102.420071384097,170.702006198593,0,120.890160002905,185.075053552434,0,64.862102327997,96.055990333088,0
Prostate cancer,105.387762582819,170.702006198593,0,124.052460555226,185.075053552434,0,56.332982211171,96.055990333088,0
Prostate cancer,98.404325418335,170.702006198593,0,127.154251848361,185.075053552434,0,54.689621903992,96.055990333088,0
Prostate cancer,107.251635810192,170.702006198593,0,131.80317090075,185.075053552434,0,63.888282641245,96.055990333088,0
Prostate cancer,103.942931821631,170.702006198593,0,118.808034859145,185.075053552434,0,61.757741959104,96.055990333088,0
Prostate cancer,103.656404480305,170.702006198593,0,109.360639563253,185.075053552434,0,66.827202556573,96.055990333088,0
Prostate cancer,107.083691942283,170.702006198593,0,118.843511831915,185.075053552434,0,62.808166669007,96.055990333088,0
Prostate cancer,102.932823605234,170.702006198593,0,115.162881044546,185.075053552434,0,58.82833228348,96.055990333088,0
Prostate cancer,114.273410542304,170.702006198593,0,115.601603246579,185.075053552434,0,59.28452594708,96.055990333088,0
Prostate cancer,108.559362441564,170.702006198593,0,114.785372559508,185.075053552434,0,58.125762244897,96.055990333088,0
Prostate cancer,105.857313998938,170.702006198593,0,117.195072968327,185.075053552434,0,58.895984058929,96.055990333088,0
Prostate cancer,107.374634644824,170.702006198593,0,128.144288487985,185.075053552434,0,61.9811285231,96.055990333088,0
Prostate cancer,107.550730705942,170.702006198593,0,116.907065622893,185.075053552434,0,68.377382236667,96.055990333088,0
Prostate cancer,103.211694658807,170.702006198593,0,113.025546151799,185.075053552434,0,56.247715496915,96.055990333088,0
Prostate cancer,105.014022116433,170.702006198593,0,122.503121533902,185.075053552434,0,65.847064632368,96.055990333088,0
Prostate cancer,116.412356115808,170.702006198593,0,113.337520983766,185.075053552434,0,65.524547029435,96.055990333088,0
Prostate cancer,103.756844393263,170.702006198593,0,136.632895517598,185.075053552434,0,64.135316406389,96.055990333088,0
Prostate cancer,111.730569203134,170.702006198593,0,127.862433874096,185.075053552434,0,58.929995239155,96.055990333088,0
Prostate cancer,110.107016282853,170.702006198593,0,129.405497079615,185.075053552434,0,66.678363332382,96.055990333088,0
Prostate cancer,102.404381549513,170.702006198593,0,138.599506455336,185.075053552434,0,55.80575924771,96.055990333088,0
Prostate cancer,104.047066846886,170.702006198593,0,120.236761965809,185.075053552434,0,59.522016010085,96.055990333088,0
Prostate cancer,103.494613800712,170.702006198593,0,132.147855881437,185.075053552434,0,64.139101521644,96.055990333088,0
Prostate cancer,113.873305541053,170.702006198593,0,117.074714853944,185.075053552434,0,68.130110390651,96.055990333088,0
Prostate cancer,105.212479587477,170.702006198593,0,128.790404565476,185.075053552434,0,58.795870689343,96.055990333088,0
Prostate cancer,95.122038520488,170.702006198593,0,104.487060771626,185.075053552434,0,60.502170636943,96.055990333088,0
Prostate cancer,116.418169842476,170.702006198593,0,118.09266651198,185.075053552434,0,58.298360217183,96.055990333088,0
Prostate cancer,109.368946359499,170.702006198593,0,128.765416870491,185.075053552434,0,58.951049374703,96.055990333088,0
Prostate cancer,105.192670529019,170.702006198593,0,131.182176018103,185.075053552434,0,60.551738443906,96.055990333088,0
Prostate cancer,101.819358521105,170.702006198593,0,116.122536557374,185.075053552434,0,62.945179778012,96.055990333088,0
Prostate cancer,112.996657383775,170.702006198593,0,127.608196246041,185.075053552434,0,60.073073151352,96.055990333088,0
Prostate cancer,109.865313238546,170.702006198593,0,122.212140891749,185.075053552434,0,64.670219432673,96.055990333088,0
Prostate cancer,106.045939409216,170.702006198593,0,121.483600072487,185.075053552434,0,58.753405063089,96.055990333088,0
Prostate cancer,106.540699021304,170.702006198593,0,115.474187953167,185.075053552434,0,63.24446325578,96.055990333088,0
Prostate cancer,97.535263696077,170.702006198593,0,113.279595841472,185.075053552434,0,62.363410424953,96.055990333088,0
Prostate cancer,112.738288168483,170.702006198593,0,116.081093753231,185.075053552434,0,66.246147850529,96.055990333088,0
Prostate cancer,117.896495294608,170.702006198593,0,122.516921630982,185.075053552434,0,57.526888213535,96.055990333088,0
Prostate cancer,101.269676939922,170.702006198593,0,110.92533528685,185.075053552434,0,59.312393752655,96.055990333088,0
Prostate cancer,96.256120168703,170.702006198593,0,137.913160284602,185.075053552434,0,64.427155760501,96.055990333088,0
Prostate cancer,100.29076029771,170.702006198593,0,134.002171163741,185.075053552434,0,57.74597342588,96.055990333088,0
Prostate cancer,102.318718835024,170.702006198593,0,115.668301577081,185.075053552434,0,57.044206827384,96.055990333088,0
Prostate cancer,102.470218576119,170.702006198593,0,128.64030800737,185.075053552434,0,58.40597879285,96.055990333088,0
Prostate cancer,107.197095279833,170.702006198593,0,114.90499604731,185.075053552434,0,55.848183860955,96.055990333088,0
Prostate cancer,107.438100853374,170.702006198593,0,117.43273230476,185.075053552434,0,58.635890813418,96.055990333088,0
Prostate cancer,107.357177183681,170.702006198593,0,126.858046887865,185.075053552434,0,58.5131521788,96.055990333088,0
Prostate cancer,104.811448584775,170.702006198593,0,121.085125186974,185.075053552434,0,58.053879809078,96.055990333088,0
Prostate cancer,110.804275134798,170.702006198593,0,117.525195861615,185.075053552434,0,60.791179054765,96.055990333088,0
Prostate cancer,113.685243575457,170.702006198593,0,136.772838779282,185.075053552434,0,61.456845741064,96.055990333088,0
Prostate cancer,107.341999178661,170.702006198593,0,118.784123674092,185.075053552434,0,63.951966706357,96.055990333088,0
Prostate cancer,106.318916172535,170.702006198593,0,125.61567072203,185.075053552434,0,60.529026312536,96.055990333088,0
Prostate cancer,110.102513330481,170.702006198593,0,123.068091123927,185.075053552434,0,57.983230703632,96.055990333088,0
Prostate cancer,106.203226390786,170.702006198593,0,116.559924170091,185.075053552434,0,59.903293587506,96.055990333088,0
Prostate cancer,109.156027047695,170.702006198593,0,114.852245775196,185.075053552434,0,56.788500870844,96.055990333088,0
Prostate cancer,112.216901293644,170.702006198593,0,114.567436611045,185.075053552434,0,55.852965551144,96.055990333088,0
Prostate cancer,106.050667440743,170.702006198593,0,117.881566791843,185.075053552434,0,62.942095251071,96.055990333088,0
Prostate cancer,108.815620182999,170.702006198593,0,115.396480481205,185.075053552434,0,62.873836470679,96.055990333088,0
Prostate cancer,102.839951309482,170.702006198593,0,124.029667257256,185.075053552434,0,60.634732375448,96.055990333088,0
Prostate cancer,101.849792952531,170.702006198593,0,120.100052073875,185.075053552434,0,60.774965694364,96.055990333088,0
Prostate cancer,101.579435610649,170.702006198593,0,138.975153516728,185.075053552434,0,52.391880253735,96.055990333088,0
Prostate cancer,99.800478502415,170.702006198593,0,121.409187329931,185.075053552434,0,65.10806760306,96.055990333088,0
Prostate cancer,105.793771824418,170.702006198593,0,129.440297310212,185.075053552434,0,60.474239644668,96.055990333088,0
Schizophrenia,521.43738681025,648.38743260906,0,468.704612477562,559.653423908281,0,338.16179116194,386.575150149603,0
Schizophrenia,528.202285606182,648.38743260906,0,504.293239572951,559.653423908281,0,317.335051972718,386.575150149603,0
Schizophrenia,533.243037586523,648.38743260906,0,441.175103493955,559.653423908281,0,329.864671623928,386.575150149603,0
Schizophrenia,529.574179338095,648.38743260906,0,489.394794385664,559.653423908281,0,321.044082957155,386.575150149603,0
Schizophrenia,523.708340021221,648.38743260906,0,451.816239891016,559.653423908281,0,327.727040066269,386.575150149603,0
Schizophrenia,511.124536610804,648.38743260906,0,476.36748690708,559.653423908281,0,330.740270338722,386.575150149603,0
Schizophrenia,534.067142028908,648.38743260906,0,501.898205347213,559.653423908281,0,319.706355084379,386.575150149603,0
Schizophrenia,522.849265267568,648.38743260906,0,434.834936940697,559.653423908281,0,348.195692571797,386.575150149603,0
Schizophrenia,529.695363497955,648.38743260906,0,470.166250690903,559.653423908281,0,320.251121672509,386.575150149603,0
Schizophrenia,556.296638745888,648.38743260906,0,490.945675672993,559.653423908281,0,338.970414028327,386.575150149603,0
Schizophrenia,493.323302040292,648.38743260906,0,494.824003656064,559.653423908281,0,359.867684837498,386.575150149603,0
Schizophrenia,527.541532627155,648.38743260906,0,469.840986485885,559.653423908281,0,329.702739322712,386.575150149603,0
Schizophrenia,529.976125361441,648.38743260906,0,470.149306303431,559.653423908281,0,321.038508129594,386.575150149603,0
Schizophrenia,517.519656499414,648.38743260906,0,440.644713938082,559.653423908281,0,343.150018536308,386.575150149603,0
Schizophrenia,556.427812973696,648.38743260906,0,457.607798863785,559.653423908281,0,321.063185601137,386.575150149603,0
Schizophrenia,547.662036857925,648.38743260906,0,472.049155575966,559.653423908281,0,338.24016382196,386.575150149603,0
Schizophrenia,541.440454812772,648.38743260906,0,460.34681527747,559.653423908281,0,345.480070999816,386.575150149603,0
Schizophrenia,551.078727403151,648.38743260906,0,469.247225450851,559.653423908281,0,332.760924092906,386.575150149603,0
Schizophrenia,525.096717293777,648.38743260906,0,478.592561922275,559.653423908281,0,318.126780094995,386.575150149603,0
Schizophrenia,533.696107358087,648.38743260906,0,483.389927253117,559.653423908281,0,329.462209933454,386.575150149603,0
Schizophrenia,512.199459685316,648.38743260906,0,461.783229768009,559.653423908281,0,305.688131033266,386.575150149603,0
Schizophrenia,493.495269228194,648.38743260906,0,484.377963826804,559.653423908281,0,343.76298552385,386.575150149603,0
Schizophrenia,541.036739009521,648.38743260906,0,478.268886060785,559.653423908281,0,333.437978941037,386.575150149603,0
Schizophrenia,537.381791067813,648.38743260906,0,465.60862438883,559.653423908281,0,307.291901102217,386.575150149603,0
Schizophrenia,534.831000145281,648.38743260906,0,474.338584353966,559.653423908281,0,324.952702735841,386.575150149603,0
Schizophrenia,513.23809634014,648.38743260906,0,468.461943571209,559.653423908281,0,312.702053759484,386.575150149603,0
Schizophrenia,551.78362197695,648.38743260906,0,445.454938573375,559.653423908281,0,324.660331069904,386.575150149603,0
Schizophrenia,533.507599264287,648.38743260906,0,455.987077522484,559.653423908281,0,334.102139926728,386.575150149603,0
Schizophrenia,518.96044828558,648.38743260906,0,478.240686537594,559.653423908281,0,330.218607112172,386.575150149603,0
Schizophrenia,539.383200216522,648.38743260906,0,476.853004186263,559.653423908281,0,337.869650347846,386.575150149603,0
Schizophrenia,519.069278933762,648.38743260906,0,508.823191264588,559.653423908281,0,331.455026531659,386.575150149603,0
Schizophrenia,546.066252499353,648.38743260906,0,482.532651653299,559.653423908281,0,344.344424201102,386.575150149603,0
Schizophrenia,525.931890255021,648.38743260906,0,473.334550898077,559.653423908281,0,358.734943618523,386.575150149603,0
Schizophrenia,548.885467265949,648.38743260906,0,469.6685026,559.653423908281,0,327.522220685836,386.575150149603,0
Schizophrenia,512.043006162751,648.38743260906,0,483.206687391852,559.653423908281,0,326.669644912235,386.575150149603,0
Schizophrenia,544.192932111508,648.38743260906,0,470.518527536532,559.653423908281,0,327.567062907959,386.575150149603,0
Schizophrenia,521.571747750544,648.38743260906,0,470.411114755159,559.653423908281,0,322.53817098223,386.575150149603,0
Schizophrenia,525.141661870765,648.38743260906,0,427.008029849989,559.653423908281,0,338.034873023833,386.575150149603,0
Schizophrenia,540.574608421684,648.38743260906,0,475.350300184349,559.653423908281,0,300.792381468195,386.575150149603,0
Schizophrenia,531.486445644498,648.38743260906,0,463.188879374072,559.653423908281,0,311.79291689151,386.575150149603,0
Schizophrenia,503.249793430258,648.38743260906,0,474.844945443466,559.653423908281,0,304.472002627272,386.575150149603,0
Schizophrenia,516.216351641322,648.38743260906,0,453.455892645837,559.653423908281,0,306.957226132969,386.575150149603,0
Schizophrenia,533.265031280825,648.38743260906,0,461.099021536763,559.653423908281,0,350.28580616295,386.575150149603,0
Schizophrenia,530.172196457121,648.38743260906,0,450.450126073035,559.653423908281,0,332.842832485401,386.575150149603,0
Schizophrenia,534.373244237711,648.38743260906,0,465.724114852532,559.653423908281,0,319.382889540452,386.575150149603,0
Schizophrenia,536.862177662823,648.38743260906,0,456.884857372094,559.653423908281,0,344.654477649656,386.575150149603,0
Schizophrenia,523.45658962301,648.38743260906,0,483.96071718883,559.653423908281,0,319.37928214091,386.575150149603,0
Schizophrenia,546.261633659218,648.38743260906,0,481.966717297856,559.653423908281,0,323.996925922991,386.575150149603,0
Schizophrenia,551.784380623386,648.38743260906,0,485.356749694848,559.653423908281,0,333.683149930812,386.575150149603,0
Schizophrenia,525.449911834147,648.38743260906,0,446.607564941217,559.653423908281,0,339.810933121487,386.575150149603,0
Schizophrenia,551.954044410632,648.38743260906,0,466.921184883714,559.653423908281,0,321.031592588331,386.575150149603,0
Schizophrenia,526.835591922783,648.38743260906,0,456.326069735097,559.653423908281,0,326.532742782262,386.575150149603,0
Schizophrenia,502.134110278948,648.38743260906,0,452.151845859616,559.653423908281,0,308.020645539157,386.575150149603,0
Schizophrenia,537.486648198973,648.38743260906,0,450.806530595601,559.653423908281,0,346.912349766959,386.575150149603,0
Schizophrenia,572.907095908485,648.38743260906,0,485.939893732752,559.653423908281,0,361.597671577755,386.575150149603,0
Schizophrenia,492.744301193719,648.38743260906,0,465.789579899538,559.653423908281,0,305.167531749662,386.575150149603,0
Schizophrenia,513.181103384451,648.38743260906,0,459.285978696221,559.653423908281,0,313.934960684049,386.575150149603,0
Schizophrenia,539.394764364265,648.38743260906,0,479.450330252624,559.653423908281,0,342.67284053761,386.575150149603,0
Schizophrenia,510.269499077607,648.38743260906,0,459.61923035476,559.653423908281,0,299.974926779329,386.575150149603,0
Schizophrenia,550.292200062855,648.38743260906,0,480.259870913125,559.653423908281,0,306.812464621225,386.575150149603,0
Schizophrenia,516.210819065065,648.38743260906,0,499.974875331962,559.653423908281,0,322.883150010113,386.575150149603,0
Schizophrenia,560.969781082253,648.38743260906,0,465.68808282443,559.653423908281,0,315.341390897509,386.575150149603,0
Schizophrenia,550.041021351611,648.38743260906,0,469.01313252058,559.653423908281,0,309.42481629219,386.575150149603,0
Schizophrenia,520.955077871664,648.38743260906,0,441.680090814093,559.653423908281,0,335.946559835737,386.575150149603,0
Schizophrenia,551.009746977215,648.38743260906,0,466.381762669079,559.653423908281,0,320.84556970523,386.575150149603,0
Schizophrenia,507.024084786785,648.38743260906,0,450.402612444339,559.653423908281,0,333.516365720039,386.575150149603,0
Schizophrenia,505.731789763305,648.38743260906,0,485.036607393302,559.653423908281,0,324.863047582159,386.575150149603,0
Schizophrenia,543.893821271813,648.38743260906,0,497.204375384605,559.653423908281,0,321.896763496814,386.575150149603,0
Schizophrenia,520.613841889774,648.38743260906,0,439.648905164843,559.653423908281,0,314.818046631001,386.575150149603,0
Schizophrenia,555.1238279681,648.38743260906,0,483.621662937237,559.653423908281,0,306.312804072221,386.575150149603,0
Schizophrenia,498.784950400517,648.38743260906,0,465.57856852839,559.653423908281,0,334.330913403061,386.575150149603,0
Schizophrenia,554.509507399106,648.38743260906,0,490.282592265135,559.653423908281,0,324.587118127752,386.575150149603,0
Schizophrenia,545.605154490384,648.38743260906,0,485.300967780839,559.653423908281,0,305.193400627962,386.575150149603,0
Schizophrenia,532.286395436633,648.38743260906,0,467.393563112153,559.653423908281,0,334.56115309701,386.575150149603,0
Schizophrenia,527.059895865967,648.38743260906,0,484.562269295603,559.653423908281,0,335.953120350852,386.575150149603,0
Schizophrenia,536.210947636365,648.38743260906,0,444.104203753379,559.653423908281,0,323.846982768141,386.575150149603,0
Schizophrenia,541.787872940486,648.38743260906,0,473.303423597721,559.653423908281,0,315.207970551949,386.575150149603,0
Schizophrenia,551.386231890193,648.38743260906,0,464.677909436217,559.653423908281,0,331.785802781457,386.575150149603,0
Schizophrenia,535.660801906736,648.38743260906,0,480.543704233058,559.653423908281,0,334.080043883635,386.575150149603,0
Schizophrenia,558.814078628562,648.38743260906,0,505.201151260968,559.653423908281,0,329.110523022598,386.575150149603,0
Schizophrenia,557.037072150443,648.38743260906,0,478.556174257283,559.653423908281,0,316.225007081971,386.575150149603,0
Schizophrenia,554.645202666712,648.38743260906,0,471.168811813206,559.653423908281,0,332.552698472564,386.575150149603,0
Schizophrenia,553.712945562567,648.38743260906,0,470.819523191175,559.653423908281,0,325.877978921956,386.575150149603,0
Schizophrenia,549.975867997535,648.38743260906,0,485.454314839326,559.653423908281,0,335.203332177169,386.575150149603,0
Schizophrenia,552.474011528498,648.38743260906,0,452.153526726806,559.653423908281,0,330.985875833751,386.575150149603,0
Schizophrenia,544.894372154615,648.38743260906,0,487.073326796651,559.653423908281,0,336.900938662524,386.575150149603,0
Schizophrenia,543.088330953719,648.38743260906,0,460.173578947014,559.653423908281,0,345.634145663699,386.575150149603,0
Schizophrenia,534.288232538736,648.38743260906,0,477.259549939555,559.653423908281,0,323.430701180388,386.575150149603,0
Schizophrenia,530.540220504773,648.38743260906,0,466.009507755823,559.653423908281,0,323.100966218073,386.575150149603,0
Schizophrenia,521.861681079225,648.38743260906,0,441.357864012949,559.653423908281,0,326.53558623401,386.575150149603,0
Schizophrenia,526.919276260115,648.38743260906,0,482.462377583757,559.653423908281,0,326.868570712287,386.575150149603,0
Schizophrenia,485.207758126123,648.38743260906,0,446.344205376302,559.653423908281,0,348.503379048677,386.575150149603,0
Schizophrenia,543.588877353799,648.38743260906,0,484.397879672618,559.653423908281,0,320.228451342884,386.575150149603,0
Schizophrenia,484.33050637314,648.38743260906,0,481.109175239517,559.653423908281,0,360.825575699584,386.575150149603,0
Schizophrenia,468.833623234494,648.38743260906,0,470.438798785285,559.653423908281,0,327.239596201852,386.575150149603,0
Schizophrenia,512.313408036953,648.38743260906,0,489.046938000741,559.653423908281,0,324.120101750728,386.575150149603,0
Schizophrenia,529.700811355263,648.38743260906,0,486.045268274261,559.653423908281,0,345.030906192155,386.575150149603,0
Schizophrenia,536.568658474603,648.38743260906,0,501.817618433842,559.653423908281,0,334.950830773959,386.575150149603,0
