trait,brainspanGenSWL,brainspanGenSum,brainspanGenPval,coexpressionGenSWL,coexpressionGenSum,coexpressionGenPval,cotransGenSWL,cotransGenSum,cotransGenPval,goGenSWL,goGenSum,goGenPval,gtexGenSWL,gtexGenSum,gtexGenPval,interproGenSWL,interproGenSum,interproGenPval,keggGenSWL,keggGenSum,keggGenPval,literatureGenSWL,literatureGenSum,literatureGenPval,ppiGenSWL,ppiGenSum,ppiGenPval
Multiple sclerosis,28.7469483580791,33.830409574252,0.02,51.697238028687,104.769223073687,0,57.8370040861343,103.726735744597,0,109.294075619104,180.047990910449,0,59.3024566364609,117.806022541397,0,74.5973715263934,101.425105583728,0,139.234836989959,207.016778210036,0,117.766293205002,202.889460847913,0,17.8033442350114,44.6828912808826,0
Multiple sclerosis,28.6334470917371,33.830409574252,0.02,51.3825907443401,104.769223073687,0,61.8049121615091,103.726735744597,0,112.739370594521,180.047990910449,0,59.0860386794758,117.806022541397,0,75.3387904912765,101.425105583728,0,129.221676519343,207.016778210036,0,124.066542725449,202.889460847913,0,22.3285238809481,44.6828912808826,0
Multiple sclerosis,26.8563999381811,33.830409574252,0.02,54.3991336885435,104.769223073687,0,59.147790078501,103.726735744597,0,123.132981044167,180.047990910449,0,61.2504212560292,117.806022541397,0,78.8659795045212,101.425105583728,0,133.139721343846,207.016778210036,0,107.383737957899,202.889460847913,0,20.7928013313963,44.6828912808826,0
Multiple sclerosis,31.5348764302144,33.830409574252,0.02,51.4054508256319,104.769223073687,0,55.706282167853,103.726735744597,0,123.798231041803,180.047990910449,0,70.3099494371065,117.806022541397,0,73.2195572526637,101.425105583728,0,132.574396588316,207.016778210036,0,119.009743072326,202.889460847913,0,20.1108980259168,44.6828912808826,0
Multiple sclerosis,29.4303442287125,33.830409574252,0.02,59.1332309055954,104.769223073687,0,70.6792162152738,103.726735744597,0,121.659198415115,180.047990910449,0,60.3116887407636,117.806022541397,0,74.2664335891017,101.425105583728,0,137.851522427531,207.016778210036,0,118.038068321465,202.889460847913,0,22.3318381071353,44.6828912808826,0
Multiple sclerosis,26.5708132974697,33.830409574252,0.02,48.9213093058975,104.769223073687,0,61.3884515773769,103.726735744597,0,116.111545928077,180.047990910449,0,58.2220713183464,117.806022541397,0,70.7672045702423,101.425105583728,0,128.853830319548,207.016778210036,0,112.028405713092,202.889460847913,0,22.5682334715053,44.6828912808826,0
Multiple sclerosis,31.663655260573,33.830409574252,0.02,58.6831590720978,104.769223073687,0,57.0256222991178,103.726735744597,0,114.431388625874,180.047990910449,0,65.2525577655906,117.806022541397,0,77.0368050085953,101.425105583728,0,128.138892800051,207.016778210036,0,117.029467733409,202.889460847913,0,22.9613091830132,44.6828912808826,0
Multiple sclerosis,27.4728491410242,33.830409574252,0.02,50.395672465299,104.769223073687,0,57.9609118545874,103.726735744597,0,118.065060692314,180.047990910449,0,64.5951745147606,117.806022541397,0,74.6526389167675,101.425105583728,0,132.993468388029,207.016778210036,0,125.507146718555,202.889460847913,0,20.8841841372021,44.6828912808826,0
Multiple sclerosis,26.4088487230882,33.830409574252,0.02,51.8387740709192,104.769223073687,0,64.7798682121801,103.726735744597,0,105.286123784794,180.047990910449,0,59.6171872505264,117.806022541397,0,74.0106255889841,101.425105583728,0,126.501256312095,207.016778210036,0,120.551785394092,202.889460847913,0,20.7641852339595,44.6828912808826,0
Multiple sclerosis,29.6963299928902,33.830409574252,0.02,50.1789584361499,104.769223073687,0,59.4008935531504,103.726735744597,0,123.434379918211,180.047990910449,0,67.2275158458614,117.806022541397,0,77.8908884775883,101.425105583728,0,133.31292908665,207.016778210036,0,121.37829542036,202.889460847913,0,21.6864635036107,44.6828912808826,0
Multiple sclerosis,28.4631570104128,33.830409574252,0.02,56.0264183401724,104.769223073687,0,62.2159334337928,103.726735744597,0,106.506066053641,180.047990910449,0,65.0492377501801,117.806022541397,0,75.6641298437456,101.425105583728,0,123.721967256318,207.016778210036,0,114.468176311495,202.889460847913,0,16.7271324100552,44.6828912808826,0
Multiple sclerosis,30.394699353326,33.830409574252,0.02,48.7537794823999,104.769223073687,0,60.0558909694703,103.726735744597,0,111.840402827383,180.047990910449,0,62.4039703562268,117.806022541397,0,73.1325911796425,101.425105583728,0,138.350884143151,207.016778210036,0,119.243414602673,202.889460847913,0,23.2115685864173,44.6828912808826,0
Multiple sclerosis,29.419121512228,33.830409574252,0.02,53.216933453107,104.769223073687,0,65.9373004586441,103.726735744597,0,115.185614959236,180.047990910449,0,58.8554422848346,117.806022541397,0,73.1799263302767,101.425105583728,0,131.923684431711,207.016778210036,0,125.430102366819,202.889460847913,0,21.3474665638403,44.6828912808826,0
Multiple sclerosis,27.0585712256202,33.830409574252,0.02,54.8095210276641,104.769223073687,0,61.112599026013,103.726735744597,0,114.174194025616,180.047990910449,0,60.5968182964537,117.806022541397,0,72.031794125738,101.425105583728,0,129.621162886337,207.016778210036,0,125.803098052798,202.889460847913,0,21.6604126908855,44.6828912808826,0
Multiple sclerosis,28.5417736082858,33.830409574252,0.02,55.9077549553352,104.769223073687,0,60.6753677636256,103.726735744597,0,113.058853548967,180.047990910449,0,63.9574480303654,117.806022541397,0,74.9391456865745,101.425105583728,0,126.971732412668,207.016778210036,0,102.51882865488,202.889460847913,0,22.0650402130105,44.6828912808826,0
Multiple sclerosis,30.288335622183,33.830409574252,0.02,57.6060436006234,104.769223073687,0,60.8480061353661,103.726735744597,0,116.718926335513,180.047990910449,0,60.7346800832355,117.806022541397,0,77.3370451278627,101.425105583728,0,122.721659435822,207.016778210036,0,128.500414459847,202.889460847913,0,18.1819506262837,44.6828912808826,0
Multiple sclerosis,30.5706663478909,33.830409574252,0.02,55.8030313100285,104.769223073687,0,60.5156667455001,103.726735744597,0,110.806937959746,180.047990910449,0,67.614116647795,117.806022541397,0,74.3916874009659,101.425105583728,0,133.374788443953,207.016778210036,0,136.886876880108,202.889460847913,0,22.2089440442296,44.6828912808826,0
Multiple sclerosis,29.2472008799294,33.830409574252,0.02,56.330956953223,104.769223073687,0,69.8259447650725,103.726735744597,0,123.384395171855,180.047990910449,0,57.0434724277699,117.806022541397,0,79.7419639195755,101.425105583728,0,123.719349402864,207.016778210036,0,119.253046955089,202.889460847913,0,23.6185528493855,44.6828912808826,0
Multiple sclerosis,31.8639355995714,33.830409574252,0.02,55.1639155685612,104.769223073687,0,65.2963669347178,103.726735744597,0,113.503275151232,180.047990910449,0,56.9025419037206,117.806022541397,0,76.8949375799962,101.425105583728,0,125.130698960077,207.016778210036,0,126.906807635684,202.889460847913,0,19.0208156630743,44.6828912808826,0
Multiple sclerosis,29.7546171398192,33.830409574252,0.02,52.2215445992259,104.769223073687,0,60.2989089747437,103.726735744597,0,128.749932437725,180.047990910449,0,61.8245954897005,117.806022541397,0,76.3074422274981,101.425105583728,0,125.214792820815,207.016778210036,0,113.905354602319,202.889460847913,0,19.1660508668576,44.6828912808826,0
Multiple sclerosis,29.9699228914139,33.830409574252,0.02,53.4686685497508,104.769223073687,0,63.324494718367,103.726735744597,0,121.484692197643,180.047990910449,0,62.3167032837205,117.806022541397,0,70.213150913433,101.425105583728,0,124.350446941005,207.016778210036,0,117.845537311987,202.889460847913,0,19.6403553919725,44.6828912808826,0
Multiple sclerosis,31.2707668816448,33.830409574252,0.02,53.6303860980436,104.769223073687,0,64.1428476755495,103.726735744597,0,121.812568390478,180.047990910449,0,61.7061633091462,117.806022541397,0,74.2208433583087,101.425105583728,0,120.553762446966,207.016778210036,0,118.558994661071,202.889460847913,0,19.6630394886022,44.6828912808826,0
Multiple sclerosis,29.0173321743181,33.830409574252,0.02,53.6589496401619,104.769223073687,0,59.9086324528996,103.726735744597,0,114.917300083874,180.047990910449,0,56.0093632260981,117.806022541397,0,78.6964326529911,101.425105583728,0,128.867758848694,207.016778210036,0,126.765582740954,202.889460847913,0,19.1545754583721,44.6828912808826,0
Multiple sclerosis,30.3861899999195,33.830409574252,0.02,52.6721432533537,104.769223073687,0,56.5214355300341,103.726735744597,0,108.289130966414,180.047990910449,0,64.1442570618262,117.806022541397,0,76.3126955125344,101.425105583728,0,126.076516677699,207.016778210036,0,132.751632382002,202.889460847913,0,19.9092704056622,44.6828912808826,0
Multiple sclerosis,32.8484783324125,33.830409574252,0.02,49.4317599687737,104.769223073687,0,60.1302163263529,103.726735744597,0,116.077289057853,180.047990910449,0,60.0121986731627,117.806022541397,0,71.8038615260571,101.425105583728,0,119.915491876502,207.016778210036,0,120.103055759354,202.889460847913,0,19.3629637973734,44.6828912808826,0
Multiple sclerosis,30.3690060043292,33.830409574252,0.02,51.5925780463924,104.769223073687,0,62.2665744314125,103.726735744597,0,112.282674576741,180.047990910449,0,57.2361354302858,117.806022541397,0,71.4461465326969,101.425105583728,0,128.685574895846,207.016778210036,0,124.533266365788,202.889460847913,0,18.5699564653426,44.6828912808826,0
Multiple sclerosis,29.2480395829625,33.830409574252,0.02,55.7246326519896,104.769223073687,0,66.3277459260085,103.726735744597,0,118.274970761955,180.047990910449,0,63.521181222689,117.806022541397,0,78.3214945553937,101.425105583728,0,130.125395540817,207.016778210036,0,119.446479934914,202.889460847913,0,21.3625960297423,44.6828912808826,0
Multiple sclerosis,29.7880548994189,33.830409574252,0.02,52.8277656227511,104.769223073687,0,59.3327837595771,103.726735744597,0,104.79667700894,180.047990910449,0,59.5630014191578,117.806022541397,0,83.7626224608037,101.425105583728,0,133.12369116878,207.016778210036,0,125.551153814951,202.889460847913,0,19.6880665997048,44.6828912808826,0
Multiple sclerosis,27.1501878900884,33.830409574252,0.02,53.6085642017506,104.769223073687,0,62.756970921974,103.726735744597,0,130.438241356135,180.047990910449,0,62.7420411581423,117.806022541397,0,77.6356047710156,101.425105583728,0,129.726381652995,207.016778210036,0,120.826262573508,202.889460847913,0,23.042122075391,44.6828912808826,0
Multiple sclerosis,29.3639009785656,33.830409574252,0.02,53.6137977825555,104.769223073687,0,62.904861445908,103.726735744597,0,134.458090668032,180.047990910449,0,59.0169872690333,117.806022541397,0,76.2580090968673,101.425105583728,0,116.325973427054,207.016778210036,0,124.97507633057,202.889460847913,0,20.4822155277941,44.6828912808826,0
Multiple sclerosis,30.0729877758419,33.830409574252,0.02,51.8649299813853,104.769223073687,0,60.2719618950736,103.726735744597,0,117.225386117578,180.047990910449,0,62.1665600258069,117.806022541397,0,74.4401203859625,101.425105583728,0,128.008599475016,207.016778210036,0,121.972185931603,202.889460847913,0,22.0753738794905,44.6828912808826,0
Multiple sclerosis,29.9294475083225,33.830409574252,0.02,49.6729759747063,104.769223073687,0,63.1029604124401,103.726735744597,0,120.135980900212,180.047990910449,0,62.8705117524877,117.806022541397,0,75.0652816445287,101.425105583728,0,134.593917034714,207.016778210036,0,108.588212277754,202.889460847913,0,20.1414883533843,44.6828912808826,0
Multiple sclerosis,30.8648095822031,33.830409574252,0.02,53.063852810123,104.769223073687,0,58.2343594029396,103.726735744597,0,124.649936302811,180.047990910449,0,64.8716980491518,117.806022541397,0,82.9546538270814,101.425105583728,0,131.869242073238,207.016778210036,0,109.58870282886,202.889460847913,0,21.1288369783179,44.6828912808826,0
Multiple sclerosis,34.6136690931822,33.830409574252,0.02,50.9682548219714,104.769223073687,0,58.6212163151907,103.726735744597,0,117.107660262071,180.047990910449,0,57.9123804215851,117.806022541397,0,76.7128689633266,101.425105583728,0,130.92050309188,207.016778210036,0,123.418761149161,202.889460847913,0,19.0364293496773,44.6828912808826,0
Multiple sclerosis,28.0436537973318,33.830409574252,0.02,51.6459024943814,104.769223073687,0,60.9848635488502,103.726735744597,0,112.73619631222,180.047990910449,0,59.9828238351494,117.806022541397,0,76.9528346517309,101.425105583728,0,130.792731656548,207.016778210036,0,105.359103259858,202.889460847913,0,19.7417152236874,44.6828912808826,0
Multiple sclerosis,28.7837478517815,33.830409574252,0.02,54.6536194887736,104.769223073687,0,63.0614329706468,103.726735744597,0,116.303687788211,180.047990910449,0,62.2131420399071,117.806022541397,0,73.4997799785687,101.425105583728,0,121.407275071949,207.016778210036,0,108.684564886152,202.889460847913,0,20.943016570488,44.6828912808826,0
Multiple sclerosis,33.1726154312194,33.830409574252,0.02,53.4521487798849,104.769223073687,0,60.2051816977303,103.726735744597,0,110.535681600959,180.047990910449,0,56.7349984198932,117.806022541397,0,72.134306987176,101.425105583728,0,131.06517301556,207.016778210036,0,115.343849791922,202.889460847913,0,23.0367945850426,44.6828912808826,0
Multiple sclerosis,30.2952289770435,33.830409574252,0.02,57.5686101742198,104.769223073687,0,62.966302343862,103.726735744597,0,116.658283716921,180.047990910449,0,57.8360553185785,117.806022541397,0,73.0041465154335,101.425105583728,0,135.096071062093,207.016778210036,0,122.304416597016,202.889460847913,0,23.1518985202433,44.6828912808826,0
Multiple sclerosis,26.6002528241616,33.830409574252,0.02,53.0766985279401,104.769223073687,0,56.1575285803296,103.726735744597,0,108.304601368252,180.047990910449,0,61.8596684255459,117.806022541397,0,77.2161646314355,101.425105583728,0,133.324310942124,207.016778210036,0,120.996612904142,202.889460847913,0,18.8085057755733,44.6828912808826,0
Multiple sclerosis,30.0713758627295,33.830409574252,0.02,54.3401697265684,104.769223073687,0,62.4916529089312,103.726735744597,0,124.22750796321,180.047990910449,0,58.7063130453234,117.806022541397,0,74.8817736644788,101.425105583728,0,129.433878494216,207.016778210036,0,110.715800848508,202.889460847913,0,16.927584586528,44.6828912808826,0
Multiple sclerosis,28.6588132360327,33.830409574252,0.02,54.911868262787,104.769223073687,0,60.5884799822235,103.726735744597,0,117.352048693525,180.047990910449,0,64.8234648993942,117.806022541397,0,74.0974223951494,101.425105583728,0,123.21567175574,207.016778210036,0,113.992715517671,202.889460847913,0,18.0435149255643,44.6828912808826,0
Multiple sclerosis,25.7267707877833,33.830409574252,0.02,51.4870370978309,104.769223073687,0,57.1040010441688,103.726735744597,0,115.61049842016,180.047990910449,0,57.9090580529307,117.806022541397,0,77.2377313492011,101.425105583728,0,131.786053975074,207.016778210036,0,124.328129010457,202.889460847913,0,20.4259873510275,44.6828912808826,0
Multiple sclerosis,28.7326577838593,33.830409574252,0.02,51.6016974347621,104.769223073687,0,61.4751795050711,103.726735744597,0,117.690617521566,180.047990910449,0,63.5424791123961,117.806022541397,0,68.8853239197652,101.425105583728,0,129.806324067303,207.016778210036,0,116.207225637391,202.889460847913,0,18.5031876612644,44.6828912808826,0
Multiple sclerosis,29.0999984314807,33.830409574252,0.02,55.6675593934796,104.769223073687,0,59.9759790344463,103.726735744597,0,112.112288686086,180.047990910449,0,59.6993213265568,117.806022541397,0,75.4090296897383,101.425105583728,0,133.028550471619,207.016778210036,0,121.527966148603,202.889460847913,0,18.5389234717973,44.6828912808826,0
Multiple sclerosis,27.1495840947861,33.830409574252,0.02,56.0980596320144,104.769223073687,0,59.9239304254412,103.726735744597,0,122.631486146411,180.047990910449,0,55.2658381363519,117.806022541397,0,80.3508483470379,101.425105583728,0,132.424000145173,207.016778210036,0,127.434838472073,202.889460847913,0,22.0717528575065,44.6828912808826,0
Multiple sclerosis,29.703609348377,33.830409574252,0.02,50.4979687137287,104.769223073687,0,58.5892117643698,103.726735744597,0,108.736231046583,180.047990910449,0,56.7552305861614,117.806022541397,0,76.0350141819367,101.425105583728,0,129.893773729102,207.016778210036,0,127.992717734542,202.889460847913,0,18.9114761354165,44.6828912808826,0
Multiple sclerosis,29.9093388254758,33.830409574252,0.02,56.5561768978507,104.769223073687,0,59.1584925746846,103.726735744597,0,105.147196730902,180.047990910449,0,57.4542350388028,117.806022541397,0,78.2471672455519,101.425105583728,0,137.270580442584,207.016778210036,0,131.055601078494,202.889460847913,0,16.2456513909068,44.6828912808826,0
Multiple sclerosis,31.0498065552035,33.830409574252,0.02,48.6138991628688,104.769223073687,0,65.7474943840393,103.726735744597,0,107.525232128761,180.047990910449,0,61.2293233023118,117.806022541397,0,72.9298677687961,101.425105583728,0,129.284488248437,207.016778210036,0,118.016403493157,202.889460847913,0,21.2090253432801,44.6828912808826,0
Multiple sclerosis,29.2518501468078,33.830409574252,0.02,48.4692241136129,104.769223073687,0,58.5878285581125,103.726735744597,0,107.046452287116,180.047990910449,0,60.9975941461184,117.806022541397,0,71.0132659170913,101.425105583728,0,119.514039817798,207.016778210036,0,114.657451702306,202.889460847913,0,22.2906869894512,44.6828912808826,0
Multiple sclerosis,27.0918131914602,33.830409574252,0.02,49.4388073482472,104.769223073687,0,57.4172860930161,103.726735744597,0,105.984104884532,180.047990910449,0,59.7279835955639,117.806022541397,0,76.6580464718854,101.425105583728,0,118.709506248153,207.016778210036,0,123.451104498554,202.889460847913,0,18.7063662584071,44.6828912808826,0
Multiple sclerosis,29.0046848676547,33.830409574252,0.02,55.213093975947,104.769223073687,0,59.7687173392554,103.726735744597,0,119.146275045543,180.047990910449,0,63.0315820207846,117.806022541397,0,77.6730383195282,101.425105583728,0,136.476305935009,207.016778210036,0,107.582719261951,202.889460847913,0,19.1478450047516,44.6828912808826,0
Multiple sclerosis,29.7090181365786,33.830409574252,0.02,52.526693727579,104.769223073687,0,61.9374845646133,103.726735744597,0,116.639165118044,180.047990910449,0,60.7434329567791,117.806022541397,0,76.8935537680595,101.425105583728,0,115.160688744386,207.016778210036,0,121.721026551451,202.889460847913,0,20.9762500011112,44.6828912808826,0
Multiple sclerosis,31.3084850497147,33.830409574252,0.02,50.1392051112742,104.769223073687,0,63.630746268762,103.726735744597,0,121.776540428958,180.047990910449,0,58.9457405463929,117.806022541397,0,70.4410273138985,101.425105583728,0,132.877664247731,207.016778210036,0,119.625657446019,202.889460847913,0,22.0980310022331,44.6828912808826,0
Multiple sclerosis,28.6903664133947,33.830409574252,0.02,54.5954046552069,104.769223073687,0,61.8330018826347,103.726735744597,0,105.709617928819,180.047990910449,0,59.920915095893,117.806022541397,0,74.0384175747377,101.425105583728,0,133.269601143844,207.016778210036,0,112.837019456927,202.889460847913,0,20.6244049754831,44.6828912808826,0
Multiple sclerosis,30.3867739122566,33.830409574252,0.02,52.7456889796113,104.769223073687,0,63.045691227622,103.726735744597,0,115.568303476087,180.047990910449,0,61.9209392217002,117.806022541397,0,75.2495422484857,101.425105583728,0,131.483330661274,207.016778210036,0,114.393143040095,202.889460847913,0,19.5483368315733,44.6828912808826,0
Multiple sclerosis,28.4997478533006,33.830409574252,0.02,50.2202040861262,104.769223073687,0,57.1277183913223,103.726735744597,0,114.038655529811,180.047990910449,0,59.1204142188624,117.806022541397,0,75.2925675079239,101.425105583728,0,128.425137039718,207.016778210036,0,113.991568702507,202.889460847913,0,19.4967950582107,44.6828912808826,0
Multiple sclerosis,28.2897722150825,33.830409574252,0.02,46.70087964973,104.769223073687,0,65.7039787845869,103.726735744597,0,102.958847157501,180.047990910449,0,61.3146786537971,117.806022541397,0,74.8677145857641,101.425105583728,0,124.211878482995,207.016778210036,0,119.252909528184,202.889460847913,0,19.2525017116049,44.6828912808826,0
Multiple sclerosis,28.0231776896011,33.830409574252,0.02,53.0254672779125,104.769223073687,0,56.4104891411645,103.726735744597,0,117.50709214785,180.047990910449,0,64.5397835093502,117.806022541397,0,70.1736013809751,101.425105583728,0,130.295622824562,207.016778210036,0,120.319025528838,202.889460847913,0,21.2930084681308,44.6828912808826,0
Multiple sclerosis,34.0549578975181,33.830409574252,0.02,54.2930828230779,104.769223073687,0,60.4379746804178,103.726735744597,0,115.269640004902,180.047990910449,0,60.7532863443613,117.806022541397,0,75.3688951507342,101.425105583728,0,122.991173228386,207.016778210036,0,118.963737513665,202.889460847913,0,19.3301380186018,44.6828912808826,0
Multiple sclerosis,32.0212701076752,33.830409574252,0.02,50.4370557343836,104.769223073687,0,58.3458296242634,103.726735744597,0,115.338856124436,180.047990910449,0,61.1581667655973,117.806022541397,0,72.5298032308343,101.425105583728,0,126.789266983011,207.016778210036,0,118.983048693655,202.889460847913,0,14.9984656568191,44.6828912808826,0
Multiple sclerosis,29.8346174936142,33.830409574252,0.02,52.5759029085557,104.769223073687,0,58.8694668307104,103.726735744597,0,120.917193432848,180.047990910449,0,59.5917963904933,117.806022541397,0,75.3305782351964,101.425105583728,0,130.266100780672,207.016778210036,0,125.810530649963,202.889460847913,0,21.2334090344347,44.6828912808826,0
Multiple sclerosis,29.3242156346267,33.830409574252,0.02,54.7085759298486,104.769223073687,0,59.0189396671621,103.726735744597,0,119.026497100009,180.047990910449,0,59.0833586584144,117.806022541397,0,77.5056874102083,101.425105583728,0,126.294712229282,207.016778210036,0,121.191916614069,202.889460847913,0,20.3057555959431,44.6828912808826,0
Multiple sclerosis,30.3659108237368,33.830409574252,0.02,53.276159302845,104.769223073687,0,58.6272545357595,103.726735744597,0,114.666649089901,180.047990910449,0,61.9056695868459,117.806022541397,0,75.6031297687432,101.425105583728,0,135.922580610438,207.016778210036,0,124.766696899409,202.889460847913,0,23.2952849493834,44.6828912808826,0
Multiple sclerosis,27.664886204715,33.830409574252,0.02,59.4238365293346,104.769223073687,0,62.7546441368582,103.726735744597,0,118.399583453628,180.047990910449,0,63.8223833480752,117.806022541397,0,76.0637490470034,101.425105583728,0,133.140233269154,207.016778210036,0,119.649142681182,202.889460847913,0,20.2355189491272,44.6828912808826,0
Multiple sclerosis,31.7312732421165,33.830409574252,0.02,55.035400552063,104.769223073687,0,66.3967242428254,103.726735744597,0,118.643323837826,180.047990910449,0,65.8891784872879,117.806022541397,0,70.6350405909664,101.425105583728,0,121.651258955989,207.016778210036,0,124.311254734353,202.889460847913,0,20.6190555309329,44.6828912808826,0
Multiple sclerosis,27.7850752981726,33.830409574252,0.02,58.0191526936468,104.769223073687,0,66.0339705732342,103.726735744597,0,118.376719037318,180.047990910449,0,57.6388222751653,117.806022541397,0,72.0593211619024,101.425105583728,0,131.377029564076,207.016778210036,0,108.397350705394,202.889460847913,0,19.6934944874952,44.6828912808826,0
Multiple sclerosis,29.7470783175429,33.830409574252,0.02,57.6394518786165,104.769223073687,0,60.7895482065165,103.726735744597,0,111.041040516635,180.047990910449,0,61.5151607562344,117.806022541397,0,71.7402723490825,101.425105583728,0,133.436069720808,207.016778210036,0,118.522028195375,202.889460847913,0,21.055521560747,44.6828912808826,0
Multiple sclerosis,29.5297096878791,33.830409574252,0.02,52.92142988676,104.769223073687,0,56.3847278248763,103.726735744597,0,116.24712824631,180.047990910449,0,57.9827446365537,117.806022541397,0,77.3607807006862,101.425105583728,0,128.961557744185,207.016778210036,0,124.77753608498,202.889460847913,0,19.9656232255276,44.6828912808826,0
Multiple sclerosis,33.7389840163424,33.830409574252,0.02,56.8832068338689,104.769223073687,0,65.9215580955156,103.726735744597,0,112.141538007401,180.047990910449,0,58.7828800787548,117.806022541397,0,77.1253148618172,101.425105583728,0,124.715365753793,207.016778210036,0,114.277599287689,202.889460847913,0,20.2812183505548,44.6828912808826,0
Multiple sclerosis,31.1319788484798,33.830409574252,0.02,53.0117158259678,104.769223073687,0,66.6054782849476,103.726735744597,0,117.641363559176,180.047990910449,0,64.5095449419923,117.806022541397,0,81.4130800291319,101.425105583728,0,127.160078692324,207.016778210036,0,119.909528904453,202.889460847913,0,18.8685409184173,44.6828912808826,0
Multiple sclerosis,26.825468275573,33.830409574252,0.02,52.605376561924,104.769223073687,0,62.1060743687326,103.726735744597,0,111.140468653571,180.047990910449,0,61.8949940068165,117.806022541397,0,76.2422256969383,101.425105583728,0,121.006218042803,207.016778210036,0,123.173964959924,202.889460847913,0,22.1142127687545,44.6828912808826,0
Multiple sclerosis,28.2453054709726,33.830409574252,0.02,54.1234395698285,104.769223073687,0,60.6631694867397,103.726735744597,0,119.585894354217,180.047990910449,0,60.4728159946592,117.806022541397,0,72.5578585633456,101.425105583728,0,132.959112528655,207.016778210036,0,119.83578664654,202.889460847913,0,20.6342492764031,44.6828912808826,0
Multiple sclerosis,27.3689773798021,33.830409574252,0.02,49.8940149481286,104.769223073687,0,60.3103150244034,103.726735744597,0,108.790141199164,180.047990910449,0,60.3069610826865,117.806022541397,0,74.0501644483159,101.425105583728,0,130.664803033744,207.016778210036,0,117.222337462777,202.889460847913,0,18.7036052400434,44.6828912808826,0
Multiple sclerosis,28.0084128017465,33.830409574252,0.02,61.4091302033986,104.769223073687,0,56.4399470536148,103.726735744597,0,103.138377468154,180.047990910449,0,66.1172429486355,117.806022541397,0,76.3163181669754,101.425105583728,0,131.893459994029,207.016778210036,0,120.832528966023,202.889460847913,0,18.6546808039986,44.6828912808826,0
Alzheimer's disease,0.210067635256719,0.417268938706883,0.61,2.59539386708459,3.67000101334666,0.09,1.22620442644054,2.77726140213207,0.08,3.42386296727666,6.00662248097983,0,1.80578543540699,3.65905186399727,0.05,4.41438112058079,4.97331597242806,0,1.40114234253271,2.1858033817983,0.28,4.72207498916204,7.98078466499654,0,0.61200151175645,2.79292390637107,0
Alzheimer's disease,0.418906842596343,0.417268938706883,0.61,1.64797275485181,3.67000101334666,0.09,2.03996558358085,2.77726140213207,0.08,4.40049131623917,6.00662248097983,0,3.25690725164769,3.65905186399727,0.05,2.67569219306069,4.97331597242806,0,1.52226740189293,2.1858033817983,0.28,5.91643111506085,7.98078466499654,0,1.70427795876863,2.79292390637107,0
Alzheimer's disease,0.318693216221997,0.417268938706883,0.61,3.79077153207219,3.67000101334666,0.09,2.04543575398956,2.77726140213207,0.08,3.99608630980682,6.00662248097983,0,2.44858955913647,3.65905186399727,0.05,3.69195387275056,4.97331597242806,0,2.40542209585297,2.1858033817983,0.28,4.57586117256973,7.98078466499654,0,1.97181496273119,2.79292390637107,0
Alzheimer's disease,0.942270361386437,0.417268938706883,0.61,4.03622179499846,3.67000101334666,0.09,1.98289896792197,2.77726140213207,0.08,2.737566054662,6.00662248097983,0,3.34271986334758,3.65905186399727,0.05,3.90357573879001,4.97331597242806,0,1.5414792490231,2.1858033817983,0.28,5.46798310554992,7.98078466499654,0,0.889225492317899,2.79292390637107,0
Alzheimer's disease,0.943535861827471,0.417268938706883,0.61,2.70981742578608,3.67000101334666,0.09,1.63789223282678,2.77726140213207,0.08,2.56465272428034,6.00662248097983,0,2.59415805409432,3.65905186399727,0.05,3.08295029025115,4.97331597242806,0,1.76839510210151,2.1858033817983,0.28,4.50681943987398,7.98078466499654,0,0.851514868500968,2.79292390637107,0
Alzheimer's disease,0.633217527672467,0.417268938706883,0.61,3.15845548760279,3.67000101334666,0.09,2.88652607457797,2.77726140213207,0.08,2.75937670729347,6.00662248097983,0,2.65026471666549,3.65905186399727,0.05,2.99987387030434,4.97331597242806,0,2.44579363820724,2.1858033817983,0.28,5.21244160581965,7.98078466499654,0,0.774816904500136,2.79292390637107,0
Alzheimer's disease,0.312849335037071,0.417268938706883,0.61,2.11495026815199,3.67000101334666,0.09,2.54332007924669,2.77726140213207,0.08,3.96486096600473,6.00662248097983,0,3.03392819693308,3.65905186399727,0.05,2.94667932246898,4.97331597242806,0,2.31992296586747,2.1858033817983,0.28,4.62185995981418,7.98078466499654,0,1.26224812933884,2.79292390637107,0
Alzheimer's disease,0.322489717545098,0.417268938706883,0.61,2.01760752516765,3.67000101334666,0.09,1.51882620142752,2.77726140213207,0.08,3.40569507998459,6.00662248097983,0,2.16344223334062,3.65905186399727,0.05,3.34976523866936,4.97331597242806,0,1.38377087120446,2.1858033817983,0.28,3.56851096949793,7.98078466499654,0,0.830143918779238,2.79292390637107,0
Alzheimer's disease,0.314487238926531,0.417268938706883,0.61,2.39820808493587,3.67000101334666,0.09,1.81871976960426,2.77726140213207,0.08,1.95803393648428,6.00662248097983,0,2.15595987404545,3.65905186399727,0.05,2.86388645852047,4.97331597242806,0,1.65073165492622,2.1858033817983,0.28,4.58041749946493,7.98078466499654,0,0.731758190128649,2.79292390637107,0
