id,node,node.type,node.label,dataset.type,pln
n01374,SLC38A7,1,GENE,1,Nervous
n01375,SLC38A8,1,GENE,1,Nervous
n01376,SLC39A8,1,GENE,1,Nervous
n01377,SLC41A1,1,GENE,1,Nervous
n01378,SLC44A2,1,GENE,1,Nervous
n01379,SLC44A3,1,GENE,1,Nervous
n01380,SLC45A1,1,GENE,1,Nervous
n01381,SLC45A3,1,GENE,1,Nervous
n01382,SLC4A10,1,GENE,1,Nervous
n01383,SLC4A1AP,1,GENE,1,Nervous
n01384,SLC6A16,1,GENE,1,Nervous
n01385,SLC7A10,1,GENE,1,Nervous
n01386,SLC7A6,1,GENE,1,Nervous
n01387,SLC7A6OS,1,GENE,1,Nervous
n01388,SLC7A7,1,GENE,1,Nervous
n01389,SLC9A8,1,GENE,1,Nervous
n01390,SLC9B1,1,GENE,1,Nervous
n01391,SLC9B2,1,GENE,1,Nervous
n01392,SLCO1A2,1,GENE,1,Nervous
n01393,SLCO6A1,1,GENE,1,Nervous
n01394,SLX4,1,GENE,1,Nervous
n01395,SMARCA2,1,GENE,1,Nervous
n01396,SMARCA4,1,GENE,1,Nervous
n01397,SMARCAD1,1,GENE,1,Nervous
n01398,SMDT1,1,GENE,1,Nervous
n01399,SMG6,1,GENE,1,Nervous
n01400,SMIM4,1,GENE,1,Nervous
n01401,SNAP91,1,GENE,1,Nervous
n01402,SNCA,1,GENE,1,Nervous
n01403,SND1,1,GENE,1,Nervous
n01404,SNF8,1,GENE,1,Nervous
n01405,SNX11,1,GENE,1,Nervous
n01406,SNX19,1,GENE,1,Nervous
n01407,SNX29,1,GENE,1,Nervous
n01408,SNX8,1,GENE,1,Nervous
n01409,SOCS1,1,GENE,1,Nervous
n01410,SOCS2,1,GENE,1,Nervous
n01411,SOCS6,1,GENE,1,Nervous
n01412,SOGA3,1,GENE,1,Nervous
n01413,SORBS3,1,GENE,1,Nervous
n01414,SORCS3,1,GENE,1,Nervous
n01415,SORL1,1,GENE,1,Nervous
n01416,SOWAHC,1,GENE,1,Nervous
n01417,SOX11,1,GENE,1,Nervous
n01418,SOX5,1,GENE,1,Nervous
n01419,SOX8,1,GENE,1,Nervous
n01420,SP1,1,GENE,1,Nervous
n01421,SP140,1,GENE,1,Nervous
n01422,SP2,1,GENE,1,Nervous
n01423,SP4,1,GENE,1,Nervous
n01424,SP6,1,GENE,1,Nervous
n01425,SPAG16,1,GENE,1,Nervous
n01426,SPATA18,1,GENE,1,Nervous
n01427,SPATA31D1,1,GENE,1,Nervous
n01428,SPATS2L,1,GENE,1,Nervous
n01429,SPCS1,1,GENE,1,Nervous
n01430,SPECC1,1,GENE,1,Nervous
n01431,SPG7,1,GENE,1,Nervous
n01432,SPHKAP,1,GENE,1,Nervous
n01433,SPPL2C,1,GENE,1,Nervous
n01434,SPRED2,1,GENE,1,Nervous
n01435,SPRY2,1,GENE,1,Nervous
n01436,SPTB,1,GENE,1,Nervous
n01437,SPTSSB,1,GENE,1,Nervous
n01438,SRA1,1,GENE,1,Nervous
n01439,SRBD1,1,GENE,1,Nervous
n01440,SRCAP,1,GENE,1,Nervous
n01441,SREBF1,1,GENE,1,Nervous
n01442,SREBF2,1,GENE,1,Nervous
n01443,SRPK2,1,GENE,1,Nervous
n01444,SRR,1,GENE,1,Nervous
n01445,SRSF4,1,GENE,1,Nervous
n01446,SSR1,1,GENE,1,Nervous
n01447,ST18,1,GENE,1,Nervous
n01448,ST3GAL3,1,GENE,1,Nervous
n01449,ST6GAL1,1,GENE,1,Nervous
n01450,STAB1,1,GENE,1,Nervous
n01451,STAC3,1,GENE,1,Nervous
n01452,STAG1,1,GENE,1,Nervous
n01453,STAR,1,GENE,1,Nervous
n01454,STAT1,1,GENE,1,Nervous
n01455,STAT3,1,GENE,1,Nervous
n01456,STAT4,1,GENE,1,Nervous
n01457,STAT6,1,GENE,1,Nervous
n01458,STBD1,1,GENE,1,Nervous
n01459,STEAP1,1,GENE,1,Nervous
n01460,STK19,1,GENE,1,Nervous
n01461,STK24,1,GENE,1,Nervous
n01462,STK32B,1,GENE,1,Nervous
n01463,STK39,1,GENE,1,Nervous
n01464,STT3A,1,GENE,1,Nervous
n01465,STX1B,1,GENE,1,Nervous
n01466,STX4,1,GENE,1,Nervous
n01467,STX6,1,GENE,1,Nervous
n01468,SULT6B1,1,GENE,1,Nervous
n01469,SUMO2,1,GENE,1,Nervous
n01470,SUPT7L,1,GENE,1,Nervous
n01471,SV2C,1,GENE,1,Nervous
n01472,SYDE2,1,GENE,1,Nervous
n01473,SYK,1,GENE,1,Nervous
n01474,SYNE2,1,GENE,1,Nervous
n01475,SYNGAP1,1,GENE,1,Nervous
n01476,SYT10,1,GENE,1,Nervous
n01477,SYT11,1,GENE,1,Nervous
n01478,SYT13,1,GENE,1,Nervous
n01479,SYT17,1,GENE,1,Nervous
n01480,SYT4,1,GENE,1,Nervous
n01481,TAB1,1,GENE,1,Nervous
n01482,TAC3,1,GENE,1,Nervous
n01483,TACO1,1,GENE,1,Nervous
n01484,TAF12,1,GENE,1,Nervous
n01485,TAF5,1,GENE,1,Nervous
n01486,TAGAP,1,GENE,1,Nervous
n01487,TAOK2,1,GENE,1,Nervous
n01488,TAS1R2,1,GENE,1,Nervous
n01489,TBC1D32,1,GENE,1,Nervous
n01490,TBC1D4,1,GENE,1,Nervous
n01491,TBC1D5,1,GENE,1,Nervous
n01492,TBKBP1,1,GENE,1,Nervous
n01493,TBX1,1,GENE,1,Nervous
n01494,TBX21,1,GENE,1,Nervous
n01495,TBX6,1,GENE,1,Nervous
n01496,TCAF2,1,GENE,1,Nervous
n01497,TCAIM,1,GENE,1,Nervous
n01498,TCERG1L,1,GENE,1,Nervous
n01499,TCF12,1,GENE,1,Nervous
n01500,TCF19,1,GENE,1,Nervous
n01501,TCF20,1,GENE,1,Nervous
n01502,TCF4,1,GENE,1,Nervous
n01503,TCF7,1,GENE,1,Nervous
n01504,TCF7L2,1,GENE,1,Nervous
n01505,TCN2,1,GENE,1,Nervous
n01506,TDRD9,1,GENE,1,Nervous
n01507,TEF,1,GENE,1,Nervous
n01508,TENM2,1,GENE,1,Nervous
n01509,TERT,1,GENE,1,Nervous
n01510,TET2,1,GENE,1,Nervous
n01511,TEX14,1,GENE,1,Nervous
n01512,TFAP2B,1,GENE,1,Nervous
n01513,TFRC,1,GENE,1,Nervous
n01514,TG,1,GENE,1,Nervous
n01515,TGFB1,1,GENE,1,Nervous
n01516,TGFBR3,1,GENE,1,Nervous
n01517,TH,1,GENE,1,Nervous
n01518,THADA,1,GENE,1,Nervous
n01519,THAP11,1,GENE,1,Nervous
n01520,THEMIS,1,GENE,1,Nervous
n01521,THOC7,1,GENE,1,Nervous
n01522,TIAL1,1,GENE,1,Nervous
n01523,TICRR,1,GENE,1,Nervous
n01524,TIGD5,1,GENE,1,Nervous
n01525,TIMMDC1,1,GENE,1,Nervous
n01526,TLE1,1,GENE,1,Nervous
n01527,TLE3,1,GENE,1,Nervous
n01528,TLE4,1,GENE,1,Nervous
n01529,TLL1,1,GENE,1,Nervous
n01530,TLR9,1,GENE,1,Nervous
n01531,TMCC1,1,GENE,1,Nervous
n01532,TMCO6,1,GENE,1,Nervous
n01533,TMEM106B,1,GENE,1,Nervous
n01534,TMEM114,1,GENE,1,Nervous
n01535,TMEM154,1,GENE,1,Nervous
n01536,TMEM155,1,GENE,1,Nervous
n01537,TMEM163,1,GENE,1,Nervous
n01538,TMEM175,1,GENE,1,Nervous
n01539,TMEM18,1,GENE,1,Nervous
n01540,TMEM219,1,GENE,1,Nervous
n01541,TMEM229B,1,GENE,1,Nervous
n01542,TMEM243,1,GENE,1,Nervous
n01543,TMEM39A,1,GENE,1,Nervous
n01544,TMEM45B,1,GENE,1,Nervous
n01545,TMTC1,1,GENE,1,Nervous
n01546,TMX2,1,GENE,1,Nervous
n01547,TNFAIP3,1,GENE,1,Nervous
n01548,TNFAIP8,1,GENE,1,Nervous
n01549,TNFRSF13C,1,GENE,1,Nervous
n01550,TNFRSF14,1,GENE,1,Nervous
n01551,TNFRSF1A,1,GENE,1,Nervous
n01552,TNFSF14,1,GENE,1,Nervous
n01553,TNIK,1,GENE,1,Nervous
n01554,TNIP2,1,GENE,1,Nervous
n01555,TNIP3,1,GENE,1,Nervous
n01556,TNKS,1,GENE,1,Nervous
n01557,TNNC1,1,GENE,1,Nervous
n01558,TNP2,1,GENE,1,Nervous
n01559,TNXB,1,GENE,1,Nervous
n01560,TOM1L2,1,GENE,1,Nervous
n01561,TOMM40,1,GENE,1,Nervous
n01562,TOX2,1,GENE,1,Nervous
n01563,TOX3,1,GENE,1,Nervous
n01564,TP53I3,1,GENE,1,Nervous
n01565,TP53INP1,1,GENE,1,Nervous
n01566,TPCN2,1,GENE,1,Nervous
n01567,TPM1,1,GENE,1,Nervous
n01568,TPT1,1,GENE,1,Nervous
n01569,TRAF3,1,GENE,1,Nervous
n01570,TRANK1,1,GENE,1,Nervous
n01571,TREH,1,GENE,1,Nervous
n01572,TREM2,1,GENE,1,Nervous
n01573,TREML2,1,GENE,1,Nervous
n01574,TRH,1,GENE,1,Nervous
n01575,TRHR,1,GENE,1,Nervous
n01576,TRIB1,1,GENE,1,Nervous
n01577,TRIB2,1,GENE,1,Nervous
n01578,TRIM14,1,GENE,1,Nervous
n01579,TRIM2,1,GENE,1,Nervous
n01580,TRIM27,1,GENE,1,Nervous
n01581,TRIM36,1,GENE,1,Nervous
n01582,TRIM56,1,GENE,1,Nervous
n01583,TRIM71,1,GENE,1,Nervous
n01584,TRIM72,1,GENE,1,Nervous
n01585,TRIM8,1,GENE,1,Nervous
n01586,TRMT61A,1,GENE,1,Nervous
n01587,TRPM1,1,GENE,1,Nervous
n01588,TRPM2,1,GENE,1,Nervous
n01589,TSC22D2,1,GENE,1,Nervous
n01590,TSEN15,1,GENE,1,Nervous
n01591,TSFM,1,GENE,1,Nervous
n01592,TSHZ2,1,GENE,1,Nervous
n01593,TSNARE1,1,GENE,1,Nervous
n01594,TSNAXIP1,1,GENE,1,Nervous
n01595,TSPAN15,1,GENE,1,Nervous
n01596,TSPAN18,1,GENE,1,Nervous
n01597,TSPAN8,1,GENE,1,Nervous
n01598,TSR1,1,GENE,1,Nervous
n01599,TSSK6,1,GENE,1,Nervous
n01600,TTC12,1,GENE,1,Nervous
n01601,TTC21B,1,GENE,1,Nervous
n01602,TTC28,1,GENE,1,Nervous
n01603,TTLL6,1,GENE,1,Nervous
n01604,TTLL7,1,GENE,1,Nervous
n01605,TWF2,1,GENE,1,Nervous
n01606,TXK,1,GENE,1,Nervous
n01607,TYK2,1,GENE,1,Nervous
n01608,TYW5,1,GENE,1,Nervous
n01609,UBAP2,1,GENE,1,Nervous
n01610,UBE2E2,1,GENE,1,Nervous
n01611,UBE2E3,1,GENE,1,Nervous
n01612,UBE2Q2L,1,GENE,1,Nervous
n01613,UBE2Z,1,GENE,1,Nervous
n01614,UBE3C,1,GENE,1,Nervous
n01615,UBXN2A,1,GENE,1,Nervous
n01616,UBXN6,1,GENE,1,Nervous
n01617,UCK2,1,GENE,1,Nervous
n01618,UFM1,1,GENE,1,Nervous
n01619,UNC13B,1,GENE,1,Nervous
n01620,UNC5C,1,GENE,1,Nervous
n01621,UNK,1,GENE,1,Nervous
n01622,USP25,1,GENE,1,Nervous
n01623,USP3,1,GENE,1,Nervous
n01624,USP44,1,GENE,1,Nervous
n01625,USP46,1,GENE,1,Nervous
n01626,USP48,1,GENE,1,Nervous
n01627,USP6NL,1,GENE,1,Nervous
n01628,VANGL2,1,GENE,1,Nervous
n01629,VAV2,1,GENE,1,Nervous
n01630,VCAM1,1,GENE,1,Nervous
n01631,VEGFA,1,GENE,1,Nervous
n01632,VKORC1,1,GENE,1,Nervous
n01633,VMP1,1,GENE,1,Nervous
n01634,VPS13C,1,GENE,1,Nervous
n01635,VPS26A,1,GENE,1,Nervous
n01636,VPS37A,1,GENE,1,Nervous
n01637,VPS45,1,GENE,1,Nervous
n01638,VRK2,1,GENE,1,Nervous
n01639,VSIG2,1,GENE,1,Nervous
n01640,VTI1A,1,GENE,1,Nervous
n01641,VWA5B1,1,GENE,1,Nervous
n01642,VWDE,1,GENE,1,Nervous
n01643,WBP1L,1,GENE,1,Nervous
n01644,WBP2NL,1,GENE,1,Nervous
n01645,WDR11,1,GENE,1,Nervous
n01646,WDR55,1,GENE,1,Nervous
n01647,WDR63,1,GENE,1,Nervous
n01648,WDR7,1,GENE,1,Nervous
n01649,WDR72,1,GENE,1,Nervous
n01650,WDR73,1,GENE,1,Nervous
n01651,WDR82,1,GENE,1,Nervous
n01652,WFS1,1,GENE,1,Nervous
n01653,WNT3,1,GENE,1,Nervous
n01654,WNT5A,1,GENE,1,Nervous
n01655,WNT7B,1,GENE,1,Nervous
n01656,WNT9A,1,GENE,1,Nervous
n01657,WSCD2,1,GENE,1,Nervous
n01658,WWOX,1,GENE,1,Nervous
n01659,XPNPEP3,1,GENE,1,Nervous
n01660,XRCC3,1,GENE,1,Nervous
n01661,XRCC4,1,GENE,1,Nervous
n01662,XYLT1,1,GENE,1,Nervous
n01663,YJEFN3,1,GENE,1,Nervous
n01664,YKT6,1,GENE,1,Nervous
n01665,YPEL3,1,GENE,1,Nervous
n01666,YPEL4,1,GENE,1,Nervous
n01667,YTHDC2,1,GENE,1,Nervous
n01668,YWHAE,1,GENE,1,Nervous
n01669,YWHAG,1,GENE,1,Nervous
n01670,YWHAH,1,GENE,1,Nervous
n01671,ZBTB20,1,GENE,1,Nervous
n01672,ZBTB38,1,GENE,1,Nervous
n01673,ZBTB46,1,GENE,1,Nervous
n01674,ZBTB7B,1,GENE,1,Nervous
n01675,ZC2HC1A,1,GENE,1,Nervous
n01676,ZC3H7B,1,GENE,1,Nervous
n01677,ZC3HAV1,1,GENE,1,Nervous
n01678,ZCWPW1,1,GENE,1,Nervous
n01679,ZDHHC2,1,GENE,1,Nervous
n01680,ZDHHC5,1,GENE,1,Nervous
n01681,ZEB2,1,GENE,1,Nervous
n01682,ZFAND3,1,GENE,1,Nervous
n01683,ZFAND6,1,GENE,1,Nervous
n01684,ZFHX3,1,GENE,1,Nervous
n01685,ZFP36L1,1,GENE,1,Nervous
n01686,ZFP64,1,GENE,1,Nervous
n01687,ZFYVE21,1,GENE,1,Nervous
n01688,ZFYVE28,1,GENE,1,Nervous
n01689,ZHX3,1,GENE,1,Nervous
n01690,ZIC1,1,GENE,1,Nervous
n01691,ZKSCAN3,1,GENE,1,Nervous
n01692,ZKSCAN4,1,GENE,1,Nervous
n01693,ZMAT2,1,GENE,1,Nervous
n01694,ZMIZ1,1,GENE,1,Nervous
n01695,ZNF169,1,GENE,1,Nervous
n01696,ZNF184,1,GENE,1,Nervous
n01697,ZNF217,1,GENE,1,Nervous
n01698,ZNF224,1,GENE,1,Nervous
n01699,ZNF257,1,GENE,1,Nervous
n01700,ZNF311,1,GENE,1,Nervous
n01701,ZNF34,1,GENE,1,Nervous
n01702,ZNF346,1,GENE,1,Nervous
n01703,ZNF365,1,GENE,1,Nervous
n01704,ZNF396,1,GENE,1,Nervous
n01705,ZNF408,1,GENE,1,Nervous
n01706,ZNF423,1,GENE,1,Nervous
n01707,ZNF433,1,GENE,1,Nervous
n01708,ZNF438,1,GENE,1,Nervous
n01709,ZNF503,1,GENE,1,Nervous
n01710,ZNF536,1,GENE,1,Nervous
n01711,ZNF592,1,GENE,1,Nervous
n01712,ZNF629,1,GENE,1,Nervous
n01713,ZNF646,1,GENE,1,Nervous
n01714,ZNF652,1,GENE,1,Nervous
n01715,ZNF668,1,GENE,1,Nervous
n01716,ZNF689,1,GENE,1,Nervous
n01717,ZNF703,1,GENE,1,Nervous
n01718,ZNF713,1,GENE,1,Nervous
n01719,ZNF746,1,GENE,1,Nervous
n01720,ZNF799,1,GENE,1,Nervous
n01721,ZNF804A,1,GENE,1,Nervous
n01722,ZNF860,1,GENE,1,Nervous
n01723,ZNRF3,1,GENE,1,Nervous
n01724,ZPLD1,1,GENE,1,Nervous
n01725,ZRANB3,1,GENE,1,Nervous
n01726,ZSCAN2,1,GENE,1,Nervous
n01727,ZSCAN23,1,GENE,1,Nervous
n01728,ZSWIM6,1,GENE,1,Nervous
n01729,ZZEF1,1,GENE,1,Nervous
t01,ABCA1,1,GENE,1,T2D
t02,ABCA7,1,GENE,1,T2D
t03,ABCB10,1,GENE,1,T2D
t04,ABCB9,1,GENE,1,T2D
t05,ABCC5,1,GENE,1,T2D
t06,ABCC8,1,GENE,1,T2D
t07,ABI3BP,1,GENE,1,T2D
t08,ACADS,1,GENE,1,T2D
t09,ACD,1,GENE,1,T2D
t010,ACE,1,GENE,1,T2D
t011,ACHE,1,GENE,1,T2D
t012,ACMSD,1,GENE,1,T2D
t013,ACSL1,1,GENE,1,T2D
t014,ACSM1,1,GENE,1,T2D
t015,ACTR5,1,GENE,1,T2D
t016,ADAM10,1,GENE,1,T2D
t017,ADAM30,1,GENE,1,T2D
t018,ADAMTS20,1,GENE,1,T2D
t019,ADAMTS6,1,GENE,1,T2D
t020,ADAMTS9,1,GENE,1,T2D
t021,ADAMTSL3,1,GENE,1,T2D
t022,ADARB1,1,GENE,1,T2D
t023,ADCY3,1,GENE,1,T2D
t024,ADCY5,1,GENE,1,T2D
t025,ADCY7,1,GENE,1,T2D
t026,ADGRV1,1,GENE,1,T2D
t027,AFF1,1,GENE,1,T2D
t028,AGAP2,1,GENE,1,T2D
t029,AGBL2,1,GENE,1,T2D
t030,AGMO,1,GENE,1,T2D
t031,AGTR1,1,GENE,1,T2D
t032,AHI1,1,GENE,1,T2D
t033,AKAP10,1,GENE,1,T2D
t034,AKAP12,1,GENE,1,T2D
t035,AKAP13,1,GENE,1,T2D
t036,AKAP2,1,GENE,1,T2D
t037,AKAP6,1,GENE,1,T2D
t038,AKT3,1,GENE,1,T2D
t039,ALAS1,1,GENE,1,T2D
t040,ALDH1L1,1,GENE,1,T2D
t041,ALDH2,1,GENE,1,T2D
t042,ALDOA,1,GENE,1,T2D
t043,ALPK2,1,GENE,1,T2D
t044,ALPK3,1,GENE,1,T2D
t045,AMBRA1,1,GENE,1,T2D
t046,ANAPC7,1,GENE,1,T2D
t047,ANK1,1,GENE,1,T2D
t048,ANK2,1,GENE,1,T2D
t049,ANK3,1,GENE,1,T2D
t050,ANKH,1,GENE,1,T2D
t051,ANKRD30A,1,GENE,1,T2D
t052,ANKRD31,1,GENE,1,T2D
t053,ANKRD34C,1,GENE,1,T2D
t054,ANKRD44,1,GENE,1,T2D
t055,ANKRD55,1,GENE,1,T2D
t056,ANKRD63,1,GENE,1,T2D
t057,ANO4,1,GENE,1,T2D
t058,ANP32E,1,GENE,1,T2D
t059,ANTXR1,1,GENE,1,T2D
t060,ANXA1,1,GENE,1,T2D
t061,ANXA2,1,GENE,1,T2D
t062,AOC1,1,GENE,1,T2D
t063,AP2A2,1,GENE,1,T2D
t064,AP3B1,1,GENE,1,T2D
t065,AP3B2,1,GENE,1,T2D
t066,AP3S2,1,GENE,1,T2D
t067,APH1A,1,GENE,1,T2D
t068,APOA5,1,GENE,1,T2D
t069,APOC1,1,GENE,1,T2D
t070,APOE,1,GENE,1,T2D
t071,APOPT1,1,GENE,1,T2D
t072,ARAP1,1,GENE,1,T2D
t073,ARF5,1,GENE,1,T2D
t074,ARG1,1,GENE,1,T2D
t075,ARHGAP1,1,GENE,1,T2D
t076,ARHGAP19,1,GENE,1,T2D
t077,ARHGAP26,1,GENE,1,T2D
t078,ARHGAP27,1,GENE,1,T2D
t079,ARHGAP31,1,GENE,1,T2D
t080,ARHGEF10,1,GENE,1,T2D
t081,ARHGEF3,1,GENE,1,T2D
t082,ARID1B,1,GENE,1,T2D
t083,ARID5B,1,GENE,1,T2D
t084,ARL11,1,GENE,1,T2D
t085,ARL15,1,GENE,1,T2D
t086,ARL3,1,GENE,1,T2D
t087,ARL4A,1,GENE,1,T2D
t088,ARL6IP4,1,GENE,1,T2D
t089,ARNTL,1,GENE,1,T2D
t090,AS3MT,1,GENE,1,T2D
t091,ASAH1,1,GENE,1,T2D
t092,ASAP1,1,GENE,1,T2D
t093,ASB3,1,GENE,1,T2D
t094,ASCC2,1,GENE,1,T2D
t095,ASCL2,1,GENE,1,T2D
t096,ASF1A,1,GENE,1,T2D
t097,ASH1L,1,GENE,1,T2D
t098,ASH2L,1,GENE,1,T2D
t099,ASPG,1,GENE,1,T2D
t0100,ASPHD1,1,GENE,1,T2D
t0101,ASTN2,1,GENE,1,T2D
t0102,ATAD2B,1,GENE,1,T2D
t0103,ATF1,1,GENE,1,T2D
t0104,ATG13,1,GENE,1,T2D
t0105,ATP2A1,1,GENE,1,T2D
t0106,ATP2A2,1,GENE,1,T2D
t0107,ATP6AP1L,1,GENE,1,T2D
t0108,ATP6V1G3,1,GENE,1,T2D
t0109,ATP8B2,1,GENE,1,T2D
t0110,ATPAF2,1,GENE,1,T2D
t0111,ATXN1,1,GENE,1,T2D
t0112,ATXN7,1,GENE,1,T2D
t0113,AUTS2,1,GENE,1,T2D
t0114,AVPR1A,1,GENE,1,T2D
t0115,B4GALT5,1,GENE,1,T2D
t0116,BACH2,1,GENE,1,T2D
t0117,BAG3,1,GENE,1,T2D
t0118,BAG4,1,GENE,1,T2D
t0119,BAG5,1,GENE,1,T2D
t0120,BAG6,1,GENE,1,T2D
t0121,BAK1,1,GENE,1,T2D
t0122,BANK1,1,GENE,1,T2D
t0123,BAP1,1,GENE,1,T2D
t0124,BARX1,1,GENE,1,T2D
t0125,BARX2,1,GENE,1,T2D
t0126,BATF,1,GENE,1,T2D
t0127,BATF3,1,GENE,1,T2D
t0128,BBIP1,1,GENE,1,T2D
t0129,BCAM,1,GENE,1,T2D
t0130,BCAR1,1,GENE,1,T2D
t0131,BCAS1,1,GENE,1,T2D
t0132,BCKDK,1,GENE,1,T2D
t0133,BCL10,1,GENE,1,T2D
t0134,BCL11A,1,GENE,1,T2D
t0135,BCL11B,1,GENE,1,T2D
t0136,BCL2,1,GENE,1,T2D
t0137,BCL2L11,1,GENE,1,T2D
t0138,BCL2L12,1,GENE,1,T2D
t0139,BCL3,1,GENE,1,T2D
t0140,BCL6,1,GENE,1,T2D
t0141,BCL7C,1,GENE,1,T2D
t0142,BCL9,1,GENE,1,T2D
t0143,BCL9L,1,GENE,1,T2D
t0144,BDH2,1,GENE,1,T2D
t0145,BDNF,1,GENE,1,T2D
t0146,BEND3,1,GENE,1,T2D
t0147,BHLHE40,1,GENE,1,T2D
t0148,BICD1,1,GENE,1,T2D
t0149,BIN1,1,GENE,1,T2D
t0150,BIN3,1,GENE,1,T2D
t0151,BMP4,1,GENE,1,T2D
t0152,BMPER,1,GENE,1,T2D
t0153,BMPR1B,1,GENE,1,T2D
t0154,BMS1,1,GENE,1,T2D
t0155,BNIP3L,1,GENE,1,T2D
t0156,BNIPL,1,GENE,1,T2D
t0157,BOLL,1,GENE,1,T2D
t0158,BPTF,1,GENE,1,T2D
t0159,BRAF,1,GENE,1,T2D
t0160,BRD1,1,GENE,1,T2D
t0161,BRD7,1,GENE,1,T2D
t0162,BRINP2,1,GENE,1,T2D
t0163,BST1,1,GENE,1,T2D
t0164,BTAF1,1,GENE,1,T2D
t0165,BTBD18,1,GENE,1,T2D
t0166,BTG1,1,GENE,1,T2D
t0167,BTN2A2,1,GENE,1,T2D
t0168,BTN3A1,1,GENE,1,T2D
t0169,BTN3A2,1,GENE,1,T2D
t0170,C10orf55,1,GENE,1,T2D
t0171,C11orf74,1,GENE,1,T2D
t0172,C11orf87,1,GENE,1,T2D
t0173,C12orf65,1,GENE,1,T2D
t0174,C16orf86,1,GENE,1,T2D
t0175,C17orf58,1,GENE,1,T2D
t0176,C1orf52,1,GENE,1,T2D
t0177,C2CD4A,1,GENE,1,T2D
t0178,C2orf69,1,GENE,1,T2D
t0179,C3orf33,1,GENE,1,T2D
t0180,C3orf67,1,GENE,1,T2D
t0181,C3orf80,1,GENE,1,T2D
t0182,C5orf67,1,GENE,1,T2D
t0183,CA14,1,GENE,1,T2D
t0184,CA8,1,GENE,1,T2D
t0185,CACNA1B,1,GENE,1,T2D
t0186,CACNA1C,1,GENE,1,T2D
t0187,CACNA1I,1,GENE,1,T2D
t0188,CACNA2D3,1,GENE,1,T2D
t0189,CACNB2,1,GENE,1,T2D
t0190,CALCOCO2,1,GENE,1,T2D
t0191,CALCR,1,GENE,1,T2D
t0192,CALHM1,1,GENE,1,T2D
t0193,CALHM2,1,GENE,1,T2D
t0194,CALN1,1,GENE,1,T2D
t0195,CAMK1D,1,GENE,1,T2D
t0196,CAMK2D,1,GENE,1,T2D
t0197,CAMK2G,1,GENE,1,T2D
t0198,CAMKK2,1,GENE,1,T2D
t0199,CAPN13,1,GENE,1,T2D
t0200,CARD11,1,GENE,1,T2D
t0201,CASP8,1,GENE,1,T2D
t0202,CASR,1,GENE,1,T2D
t0203,CBFA2T3,1,GENE,1,T2D
t0204,CBLB,1,GENE,1,T2D
t0205,CBX1,1,GENE,1,T2D
t0206,CCDC112,1,GENE,1,T2D
t0207,CCDC12,1,GENE,1,T2D
t0208,CCDC122,1,GENE,1,T2D
t0209,CCDC39,1,GENE,1,T2D
t0210,CCDC60,1,GENE,1,T2D
t0211,CCDC62,1,GENE,1,T2D
t0212,CCDC68,1,GENE,1,T2D
t0213,CCDC77,1,GENE,1,T2D
t0214,CCDC82,1,GENE,1,T2D
t0215,CCDC85A,1,GENE,1,T2D
t0216,CCL22,1,GENE,1,T2D
t0217,CCND1,1,GENE,1,T2D
t0218,CCND2,1,GENE,1,T2D
t0219,CCNT2,1,GENE,1,T2D
t0220,CCR4,1,GENE,1,T2D
t0221,CD14,1,GENE,1,T2D
t0222,CD2,1,GENE,1,T2D
t0223,CD200R1,1,GENE,1,T2D
t0224,CD226,1,GENE,1,T2D
t0225,CD28,1,GENE,1,T2D
t0226,CD2AP,1,GENE,1,T2D
t0227,CD33,1,GENE,1,T2D
t0228,CD38,1,GENE,1,T2D
t0229,CD40,1,GENE,1,T2D
t0230,CD46,1,GENE,1,T2D
t0231,CD48,1,GENE,1,T2D
t0232,CD5,1,GENE,1,T2D
t0233,CD58,1,GENE,1,T2D
t0234,CD6,1,GENE,1,T2D
t0235,CD69,1,GENE,1,T2D
t0236,CD86,1,GENE,1,T2D
t0237,CD8B,1,GENE,1,T2D
t0238,CDC123,1,GENE,1,T2D
t0239,CDC25C,1,GENE,1,T2D
t0240,CDC37,1,GENE,1,T2D
t0241,CDH11,1,GENE,1,T2D
t0242,CDH13,1,GENE,1,T2D
t0243,CDH18,1,GENE,1,T2D
t0244,CDH2,1,GENE,1,T2D
t0245,CDH3,1,GENE,1,T2D
t0246,CDHR3,1,GENE,1,T2D
t0247,CDIP1,1,GENE,1,T2D
t0248,CDK2AP1,1,GENE,1,T2D
t0249,CDK5RAP3,1,GENE,1,T2D
t0250,CDKAL1,1,GENE,1,T2D
t0251,CDKN1B,1,GENE,1,T2D
t0252,CDKN2A,1,GENE,1,T2D
t0253,CDKN2B,1,GENE,1,T2D
t0254,CDSN,1,GENE,1,T2D
t0255,CEACAM21,1,GENE,1,T2D
t0256,CEBPB,1,GENE,1,T2D
t0257,CEBPG,1,GENE,1,T2D
t0258,CEBPZ,1,GENE,1,T2D
t0259,CELF1,1,GENE,1,T2D
t0260,CENPE,1,GENE,1,T2D
t0261,CENPM,1,GENE,1,T2D
t0262,CENPO,1,GENE,1,T2D
t0263,CENPT,1,GENE,1,T2D
t0264,CENPW,1,GENE,1,T2D
t0265,CEP170,1,GENE,1,T2D
t0266,CEP68,1,GENE,1,T2D
t0267,CERS6,1,GENE,1,T2D
t0268,CETN3,1,GENE,1,T2D
t0269,CHADL,1,GENE,1,T2D
t0270,CHD1L,1,GENE,1,T2D
