gene,trait,brainspanNervousSWL,brainspanNervousSum,brainspanNervousPval,coexpressionNervousSWL,coexpressionNervousSum,coexpressionNervousPval,cotransNervousSWL,cotransNervousSum,cotransNervousPval,goNervousSWL,goNervousSum,goNervousPval,gtexNervousSWL,gtexNervousSum,gtexNervousPval,interproNervousSWL,interproNervousSum,interproNervousPval,keggNervousSWL,keggNervousSum,keggNervousPval,literatureNervousSWL,literatureNervousSum,literatureNervousPval,ppiNervousSWL,ppiNervousSum,ppiNervousPval
RCL1,Multiple sclerosis,23.2334486372682,27.029558464568,0,168.885348262448,360.521449981849,0,43.3771304542554,79.8944510511205,0,245.888312620452,408.622961903614,0,45.5348498091594,88.9003113387685,0,55.0804321580368,75.0941140439725,0,68.9818940366852,136.205331386613,0,58.2482654876867,131.617252815528,0,11.5664909413582,30.2188353537973,0
RCOR1,Multiple sclerosis,21.8427818139551,27.029558464568,0,143.680384235478,360.521449981849,0,45.020636415671,79.8944510511205,0,249.691079811429,408.622961903614,0,46.9706505564936,88.9003113387685,0,48.1312469469762,75.0941140439725,0,73.5389233072346,136.205331386613,0,68.0480447928661,131.617252815528,0,13.0044174504564,30.2188353537973,0
RDX,Multiple sclerosis,23.942733592981,27.029558464568,0,158.95156181869,360.521449981849,0,44.3658286791121,79.8944510511205,0,243.023792022962,408.622961903614,0,47.8404330539833,88.9003113387685,0,53.4807602335874,75.0941140439725,0,79.3775695626175,136.205331386613,0,69.0623267204737,131.617252815528,0,11.7656085915491,30.2188353537973,0
RGCC,Multiple sclerosis,22.2173979011903,27.029558464568,0,164.555933059723,360.521449981849,0,39.745738833025,79.8944510511205,0,232.548249185185,408.622961903614,0,44.2999527221304,88.9003113387685,0,53.9437569469951,75.0941140439725,0,68.3375919293901,136.205331386613,0,68.2148538321922,131.617252815528,0,11.3373338032271,30.2188353537973,0
RGS1,Multiple sclerosis,20.2587848817017,27.029558464568,0,162.724738156699,360.521449981849,0,48.0014392742074,79.8944510511205,0,238.197640414366,408.622961903614,0,45.0292169801142,88.9003113387685,0,50.0868964701042,75.0941140439725,0,73.7179299998929,136.205331386613,0,56.5875306102302,131.617252815528,0,12.1965324163477,30.2188353537973,0
RGS14,Multiple sclerosis,21.6801738660257,27.029558464568,0,160.927057485908,360.521449981849,0,46.7548150606023,79.8944510511205,0,235.543895038648,408.622961903614,0,44.1345649735306,88.9003113387685,0,55.9670421706291,75.0941140439725,0,68.9002519404222,136.205331386613,0,70.1908617954998,131.617252815528,0,11.599794789145,30.2188353537973,0
RGS21,Multiple sclerosis,21.4238549175695,27.029558464568,0,180.347885706611,360.521449981849,0,40.9523045175322,79.8944510511205,0,249.073130802684,408.622961903614,0,44.3232689167184,88.9003113387685,0,52.015637868965,75.0941140439725,0,72.0009796120998,136.205331386613,0,60.9551844808312,131.617252815528,0,11.1214698423514,30.2188353537973,0
RHOH,Multiple sclerosis,23.1080617690251,27.029558464568,0,153.335637533871,360.521449981849,0,48.9279322513425,79.8944510511205,0,261.641418497017,408.622961903614,0,44.7591624050869,88.9003113387685,0,53.6274717833285,75.0941140439725,0,71.0454392912384,136.205331386613,0,58.7503398179723,131.617252815528,0,11.5179031779246,30.2188353537973,0
RMI2,Multiple sclerosis,25.0845340932187,27.029558464568,0,187.656065831498,360.521449981849,0,45.8653927963496,79.8944510511205,0,256.690177503164,408.622961903614,0,43.0621962333859,88.9003113387685,0,54.6086967468942,75.0941140439725,0,76.1928445215589,136.205331386613,0,64.2404349554557,131.617252815528,0,11.4774898793935,30.2188353537973,0
RNASEL,Multiple sclerosis,23.1810943919484,27.029558464568,0,164.097386092633,360.521449981849,0,45.2845185440626,79.8944510511205,0,243.214799363615,408.622961903614,0,44.8356642466342,88.9003113387685,0,53.2482910029555,75.0941140439725,0,73.1257430683868,136.205331386613,0,58.6747679934587,131.617252815528,0,13.3718038296117,30.2188353537973,0
RNU6-19P,Multiple sclerosis,22.1091445458187,27.029558464568,0,154.415322657582,360.521449981849,0,43.4279486106807,79.8944510511205,0,250.406905077191,408.622961903614,0,46.2790568590618,88.9003113387685,0,50.0002903853885,75.0941140439725,0,71.973844565182,136.205331386613,0,62.0648526920124,131.617252815528,0,9.76722740922554,30.2188353537973,0
RORA,Multiple sclerosis,21.1823062388301,27.029558464568,0,147.325711433382,360.521449981849,0,45.963179530825,79.8944510511205,0,241.140103912124,408.622961903614,0,46.0661768422306,88.9003113387685,0,50.663776665034,75.0941140439725,0,77.0159366140828,136.205331386613,0,57.956094105298,131.617252815528,0,12.4012315196829,30.2188353537973,0
RPL5,Multiple sclerosis,23.7866245637269,27.029558464568,0,156.209037483269,360.521449981849,0,44.3940338611664,79.8944510511205,0,235.920852294331,408.622961903614,0,44.4383464842321,88.9003113387685,0,51.1714212277267,75.0941140439725,0,73.1366003641195,136.205331386613,0,63.230337249742,131.617252815528,0,10.6570164037004,30.2188353537973,0
RPS6KA5,Multiple sclerosis,22.9804466386721,27.029558464568,0,167.845736595988,360.521449981849,0,46.3163694104373,79.8944510511205,0,242.849558534261,408.622961903614,0,44.4712678103372,88.9003113387685,0,48.6653574414622,75.0941140439725,0,66.6125501909861,136.205331386613,0,62.1182260860956,131.617252815528,0,14.5791859402816,30.2188353537973,0
RPS6KB1,Multiple sclerosis,20.430482906333,27.029558464568,0,159.76272943767,360.521449981849,0,44.2233799364232,79.8944510511205,0,263.107195294498,408.622961903614,0,45.0805380095177,88.9003113387685,0,54.5661916175927,75.0941140439725,0,73.8661048194259,136.205331386613,0,61.0566107013003,131.617252815528,0,9.5391577482367,30.2188353537973,0
RRAS2,Multiple sclerosis,23.6822789690041,27.029558464568,0,182.421862927835,360.521449981849,0,44.5304464991745,79.8944510511205,0,251.715973846384,408.622961903614,0,42.6110649828122,88.9003113387685,0,51.1936994726018,75.0941140439725,0,74.23896498263,136.205331386613,0,61.7183267496872,131.617252815528,0,12.7682038081071,30.2188353537973,0
RREB1,Multiple sclerosis,22.0553807640496,27.029558464568,0,169.76204748964,360.521449981849,0,49.2547736573681,79.8944510511205,0,230.42565702489,408.622961903614,0,47.0983173035775,88.9003113387685,0,54.0350818178647,75.0941140439725,0,70.7136843139227,136.205331386613,0,69.8107848147926,131.617252815528,0,11.0582231836782,30.2188353537973,0
RUNX3,Multiple sclerosis,21.9719414618021,27.029558464568,0,183.412006557238,360.521449981849,0,45.1644521196049,79.8944510511205,0,231.885489199831,408.622961903614,0,51.6909908426041,88.9003113387685,0,53.0162836902664,75.0941140439725,0,75.8016451515182,136.205331386613,0,56.0766910794484,131.617252815528,0,9.70340851180792,30.2188353537973,0
SAE1,Multiple sclerosis,25.6832024504052,27.029558464568,0,157.638843925682,360.521449981849,0,44.0416662428279,79.8944510511205,0,251.287245187541,408.622961903614,0,47.3927413479776,88.9003113387685,0,56.1867979451839,75.0941140439725,0,75.4499519241633,136.205331386613,0,62.341541171727,131.617252815528,0,11.4355049626449,30.2188353537973,0
SAMD12,Multiple sclerosis,21.6405895431847,27.029558464568,0,165.383789208308,360.521449981849,0,43.9252460431074,79.8944510511205,0,271.782941762179,408.622961903614,0,46.4985110287296,88.9003113387685,0,55.5212600546985,75.0941140439725,0,68.7218603380704,136.205331386613,0,61.5067089716164,131.617252815528,0,12.5285555606912,30.2188353537973,0
SATB1-AS1,Multiple sclerosis,23.1832297202312,27.029558464568,0,177.785647580566,360.521449981849,0,43.9705876730464,79.8944510511205,0,252.655106101676,408.622961903614,0,46.0370616628947,88.9003113387685,0,52.7640104479766,75.0941140439725,0,71.1477703332021,136.205331386613,0,64.8977178276522,131.617252815528,0,10.2694869120403,30.2188353537973,0
SCAF11,Multiple sclerosis,23.4478200197287,27.029558464568,0,179.104239560222,360.521449981849,0,45.096650939272,79.8944510511205,0,269.419181351903,408.622961903614,0,46.3043559480963,88.9003113387685,0,52.9120308794303,75.0941140439725,0,75.1353998967215,136.205331386613,0,58.5618670501216,131.617252815528,0,12.2716806633952,30.2188353537973,0
SCAMP2,Multiple sclerosis,21.1527656993965,27.029558464568,0,173.282793024395,360.521449981849,0,49.9022978281895,79.8944510511205,0,248.744860303612,408.622961903614,0,47.1149949530759,88.9003113387685,0,53.1033786625091,75.0941140439725,0,72.640655340479,136.205331386613,0,56.276209289285,131.617252815528,0,9.89439467181178,30.2188353537973,0
SCO2,Multiple sclerosis,24.3940201016985,27.029558464568,0,163.511395344204,360.521449981849,0,44.8995615343644,79.8944510511205,0,230.409883388031,408.622961903614,0,44.4608255766097,88.9003113387685,0,50.309968796406,75.0941140439725,0,71.7637512564682,136.205331386613,0,60.8560673111274,131.617252815528,0,11.1735975222462,30.2188353537973,0
SETD1A,Multiple sclerosis,22.9942632016835,27.029558464568,0,178.599776847393,360.521449981849,0,45.8401380753263,79.8944510511205,0,249.983010043532,408.622961903614,0,41.3935719068777,88.9003113387685,0,52.7523560475389,75.0941140439725,0,77.9249808829423,136.205331386613,0,59.6514435924924,131.617252815528,0,12.4847217926286,30.2188353537973,0
SFMBT1,Multiple sclerosis,20.9643899916375,27.029558464568,0,159.457894576781,360.521449981849,0,44.8849209353738,79.8944510511205,0,221.53121272562,408.622961903614,0,47.8337853896106,88.9003113387685,0,51.8598149925722,75.0941140439725,0,76.4470338555715,136.205331386613,0,59.5393826680497,131.617252815528,0,11.3391670623422,30.2188353537973,0
SGSM2,Multiple sclerosis,21.8947731633581,27.029558464568,0,169.817876958282,360.521449981849,0,44.5351966683156,79.8944510511205,0,231.365825968004,408.622961903614,0,41.6569420681818,88.9003113387685,0,49.838375160979,75.0941140439725,0,69.070903356704,136.205331386613,0,61.9465746730163,131.617252815528,0,11.4187348193853,30.2188353537973,0
SH2B3,Multiple sclerosis,19.8463569039915,27.029558464568,0,173.332916287015,360.521449981849,0,45.5189362182689,79.8944510511205,0,269.457281400724,408.622961903614,0,44.5517554033026,88.9003113387685,0,53.035590786297,75.0941140439725,0,66.828593911214,136.205331386613,0,65.7022615517253,131.617252815528,0,8.89444849173151,30.2188353537973,0
SH3BP2,Multiple sclerosis,23.8555215111296,27.029558464568,0,173.450421171012,360.521449981849,0,45.8474779122986,79.8944510511205,0,252.443075285212,408.622961903614,0,43.1618831000263,88.9003113387685,0,50.788275216754,75.0941140439725,0,69.8670236987981,136.205331386613,0,63.8131171014295,131.617252815528,0,14.0040164891263,30.2188353537973,0
SH3GL2,Multiple sclerosis,24.9481497348627,27.029558464568,0,164.130902110582,360.521449981849,0,44.714623207837,79.8944510511205,0,217.20360510428,408.622961903614,0,47.3204370545927,88.9003113387685,0,52.6296284957315,75.0941140439725,0,76.1408630860819,136.205331386613,0,62.0297269769668,131.617252815528,0,13.9980315629612,30.2188353537973,0
SHMT1,Multiple sclerosis,20.7143420469848,27.029558464568,0,155.575347439233,360.521449981849,0,41.1272793840942,79.8944510511205,0,260.179439547442,408.622961903614,0,42.4617293293,88.9003113387685,0,56.3786668625937,75.0941140439725,0,64.6892743274459,136.205331386613,0,65.7093219965676,131.617252815528,0,12.8188117857303,30.2188353537973,0
SIDT1,Multiple sclerosis,23.3783322615375,27.029558464568,0,163.864497957196,360.521449981849,0,46.9305402765489,79.8944510511205,0,248.496082374536,408.622961903614,0,47.6662442427839,88.9003113387685,0,49.5196812657347,75.0941140439725,0,74.0908087553941,136.205331386613,0,67.2922650564265,131.617252815528,0,11.2847571333981,30.2188353537973,0
SLA,Multiple sclerosis,23.057842851988,27.029558464568,0,161.598633394872,360.521449981849,0,44.8985560331224,79.8944510511205,0,255.264498133468,408.622961903614,0,44.0611623838176,88.9003113387685,0,50.8113362597197,75.0941140439725,0,69.7923842506945,136.205331386613,0,56.8803547828679,131.617252815528,0,10.7792454550221,30.2188353537973,0
SLAMF1,Multiple sclerosis,24.865073328532,27.029558464568,0,167.777160051329,360.521449981849,0,51.8040604764486,79.8944510511205,0,245.465582054479,408.622961903614,0,44.9815344624799,88.9003113387685,0,52.6763263629099,75.0941140439725,0,71.792463217691,136.205331386613,0,63.4103353991807,131.617252815528,0,11.181635436404,30.2188353537973,0
SLAMF6,Multiple sclerosis,22.9188673356055,27.029558464568,0,182.391525851717,360.521449981849,0,50.050005264467,79.8944510511205,0,241.911715938792,408.622961903614,0,44.9203212638188,88.9003113387685,0,53.7949429791887,75.0941140439725,0,72.0191863139665,136.205331386613,0,64.4209535256593,131.617252815528,0,10.983282820236,30.2188353537973,0
SLAMF7,Multiple sclerosis,22.3577829540221,27.029558464568,0,166.746263576987,360.521449981849,0,44.5256051824688,79.8944510511205,0,245.065487411807,408.622961903614,0,49.7230432772837,88.9003113387685,0,51.8190516683466,75.0941140439725,0,71.563921442464,136.205331386613,0,57.6065353314852,131.617252815528,0,11.4883023690978,30.2188353537973,0
SLC15A2,Multiple sclerosis,20.7350204245883,27.029558464568,0,158.97774491452,360.521449981849,0,50.772586352259,79.8944510511205,0,276.99910998033,408.622961903614,0,46.1589877570134,88.9003113387685,0,52.3495737497948,75.0941140439725,0,69.5552804899093,136.205331386613,0,75.3142390839273,131.617252815528,0,13.7440032749277,30.2188353537973,0
SLC25A36,Multiple sclerosis,20.0414594452978,27.029558464568,0,167.742112389312,360.521449981849,0,55.1251373720179,79.8944510511205,0,234.536595735706,408.622961903614,0,47.3031241864548,88.9003113387685,0,50.7196583136613,75.0941140439725,0,69.9903169627672,136.205331386613,0,62.7360781655073,131.617252815528,0,13.3811484230849,30.2188353537973,0
SLC2A4RG,Multiple sclerosis,20.7462458295731,27.029558464568,0,178.980889449169,360.521449981849,0,46.759106147476,79.8944510511205,0,233.127149758287,408.622961903614,0,45.4359827800483,88.9003113387685,0,56.1665481480298,75.0941140439725,0,69.888159539549,136.205331386613,0,58.6182420401294,131.617252815528,0,13.9210449174489,30.2188353537973,0
SLC30A7,Multiple sclerosis,19.9024839289152,27.029558464568,0,170.599036412175,360.521449981849,0,47.4421037299121,79.8944510511205,0,223.632151321319,408.622961903614,0,46.7806523499917,88.9003113387685,0,54.2248173807388,75.0941140439725,0,66.263822401329,136.205331386613,0,57.7462456580924,131.617252815528,0,12.6280708957804,30.2188353537973,0
SLC44A2,Multiple sclerosis,21.6967165681085,27.029558464568,0,183.17197350803,360.521449981849,0,42.89000181974,79.8944510511205,0,277.854381110238,408.622961903614,0,47.6904340676294,88.9003113387685,0,50.6874267259521,75.0941140439725,0,75.8912926424848,136.205331386613,0,60.0849430683129,131.617252815528,0,10.4374001721449,30.2188353537973,0
SLC6A16,Multiple sclerosis,23.1471902621222,27.029558464568,0,171.515277419631,360.521449981849,0,42.3979460170155,79.8944510511205,0,270.302770082737,408.622961903614,0,45.8793618755614,88.9003113387685,0,48.9348750655031,75.0941140439725,0,70.8993403773757,136.205331386613,0,63.9152976216436,131.617252815528,0,11.8381834407337,30.2188353537973,0
SLC7A10,Multiple sclerosis,18.3509815900387,27.029558464568,0,162.265325346233,360.521449981849,0,47.4526179577748,79.8944510511205,0,259.772669083684,408.622961903614,0,43.5341356264809,88.9003113387685,0,51.2565396068269,75.0941140439725,0,68.503590479752,136.205331386613,0,58.8459874773318,131.617252815528,0,10.8174573374208,30.2188353537973,0
SLC7A6OS,Multiple sclerosis,22.0526546249781,27.029558464568,0,167.764968951907,360.521449981849,0,49.4971354136727,79.8944510511205,0,241.824081761274,408.622961903614,0,47.5250147810186,88.9003113387685,0,54.4840698905186,75.0941140439725,0,77.7215050031225,136.205331386613,0,58.3729082959825,131.617252815528,0,10.4007131863203,30.2188353537973,0
SLC9A8,Multiple sclerosis,21.4604851864671,27.029558464568,0,172.135655667393,360.521449981849,0,44.5796585296926,79.8944510511205,0,241.811781232314,408.622961903614,0,45.0494358193375,88.9003113387685,0,56.0653263378416,75.0941140439725,0,68.5298458352099,136.205331386613,0,71.1147804111491,131.617252815528,0,14.4617638080249,30.2188353537973,0
SLC9B1,Multiple sclerosis,22.8556505812177,27.029558464568,0,166.841493894995,360.521449981849,0,47.5429834498789,79.8944510511205,0,235.139387469252,408.622961903614,0,50.4346991512713,88.9003113387685,0,56.9511727943707,75.0941140439725,0,73.104557920961,136.205331386613,0,60.8729064847444,131.617252815528,0,10.3162715930126,30.2188353537973,0
SMARCA4,Multiple sclerosis,23.8265717824847,27.029558464568,0,165.366701326079,360.521449981849,0,43.9373134177924,79.8944510511205,0,236.557101857211,408.622961903614,0,43.2672540336268,88.9003113387685,0,52.5235840161678,75.0941140439725,0,75.0858618852928,136.205331386613,0,61.6654526719242,131.617252815528,0,11.686961419388,30.2188353537973,0
SMG6,Multiple sclerosis,20.846818644692,27.029558464568,0,168.426942283758,360.521449981849,0,46.8264499950716,79.8944510511205,0,249.037910523772,408.622961903614,0,45.9823683734237,88.9003113387685,0,51.9634919255334,75.0941140439725,0,73.3758056493396,136.205331386613,0,68.487353566735,131.617252815528,0,12.7747529524561,30.2188353537973,0
SOCS1,Multiple sclerosis,23.4102360441257,27.029558464568,0,171.376198934772,360.521449981849,0,49.9551561657536,79.8944510511205,0,241.074871912832,408.622961903614,0,43.7169690229218,88.9003113387685,0,52.3939761711716,75.0941140439725,0,75.9411502261803,136.205331386613,0,62.4987511378194,131.617252815528,0,10.5665422740338,30.2188353537973,0
SOX8,Multiple sclerosis,22.3648726834862,27.029558464568,0,151.427548985883,360.521449981849,0,47.8743015902964,79.8944510511205,0,285.863667841915,408.622961903614,0,48.5615173770169,88.9003113387685,0,53.5973682539882,75.0941140439725,0,79.0391850200035,136.205331386613,0,58.1416924433651,131.617252815528,0,12.8482728328783,30.2188353537973,0
SP140,Multiple sclerosis,21.1897588642109,27.029558464568,0,166.755615674133,360.521449981849,0,49.6763072326586,79.8944510511205,0,256.073041007643,408.622961903614,0,47.7395383863974,88.9003113387685,0,51.5252363021568,75.0941140439725,0,69.3864690832013,136.205331386613,0,58.102196469569,131.617252815528,0,11.9069149854069,30.2188353537973,0
SPRED2,Multiple sclerosis,20.2123387442686,27.029558464568,0,156.976031162978,360.521449981849,0,42.6152201986775,79.8944510511205,0,244.194978054157,408.622961903614,0,41.9648542628087,88.9003113387685,0,54.4290973309665,75.0941140439725,0,71.1058713050816,136.205331386613,0,58.5049696699856,131.617252815528,0,9.61608814921417,30.2188353537973,0
ST13P4,Multiple sclerosis,22.1207328467202,27.029558464568,0,161.394461165828,360.521449981849,0,44.8689028383395,79.8944510511205,0,257.106260755881,408.622961903614,0,47.9536111886574,88.9003113387685,0,56.9434106534027,75.0941140439725,0,66.7270949244979,136.205331386613,0,63.1023590604762,131.617252815528,0,12.3748554489451,30.2188353537973,0
STAT3,Multiple sclerosis,21.0480572087569,27.029558464568,0,172.274026375506,360.521449981849,0,46.6232399259995,79.8944510511205,0,239.877394198575,408.622961903614,0,46.4099106012548,88.9003113387685,0,51.831145654618,75.0941140439725,0,71.9514419328705,136.205331386613,0,57.2401971853385,131.617252815528,0,12.3732016831731,30.2188353537973,0
STAT4,Multiple sclerosis,22.6951779615711,27.029558464568,0,167.241627237777,360.521449981849,0,47.6782201139848,79.8944510511205,0,261.022156147529,408.622961903614,0,42.153577485963,88.9003113387685,0,51.43847209176,75.0941140439725,0,64.8572277520198,136.205331386613,0,59.2363356836475,131.617252815528,0,11.7023160541155,30.2188353537973,0
SVILP1,Multiple sclerosis,23.9397795390376,27.029558464568,0,162.238353289662,360.521449981849,0,40.2169751388929,79.8944510511205,0,247.433729229133,408.622961903614,0,45.4440753649599,88.9003113387685,0,48.7891348983173,75.0941140439725,0,70.783156164016,136.205331386613,0,59.3034849110833,131.617252815528,0,10.8437328742709,30.2188353537973,0
SYDE2,Multiple sclerosis,22.3306056577432,27.029558464568,0,143.187802333797,360.521449981849,0,47.4738391480595,79.8944510511205,0,246.355772246703,408.622961903614,0,45.6329720764723,88.9003113387685,0,54.1864056044039,75.0941140439725,0,73.7131566524455,136.205331386613,0,64.0338699353479,131.617252815528,0,10.564867524776,30.2188353537973,0
SYK,Multiple sclerosis,23.9441431294302,27.029558464568,0,177.724933136142,360.521449981849,0,47.6340507790431,79.8944510511205,0,235.198991850133,408.622961903614,0,42.8877629161281,88.9003113387685,0,49.7363995275371,75.0941140439725,0,71.291845053078,136.205331386613,0,54.8045812415891,131.617252815528,0,8.07495097973725,30.2188353537973,0
TAGAP,Multiple sclerosis,21.8986809240069,27.029558464568,0,150.042568530206,360.521449981849,0,46.4882318674235,79.8944510511205,0,244.667194322003,408.622961903614,0,45.0974532408556,88.9003113387685,0,53.257096657838,75.0941140439725,0,73.8056953658783,136.205331386613,0,58.3074179642783,131.617252815528,0,11.6451262682474,30.2188353537973,0
TBKBP1,Multiple sclerosis,23.8927425908158,27.029558464568,0,163.01199719658,360.521449981849,0,47.211662088585,79.8944510511205,0,238.863839018283,408.622961903614,0,49.2880882458902,88.9003113387685,0,52.4501258491246,75.0941140439725,0,70.7110512969663,136.205331386613,0,62.7076521941464,131.617252815528,0,12.9678617889531,30.2188353537973,0
TBX21,Multiple sclerosis,21.3354612141408,27.029558464568,0,174.061057108204,360.521449981849,0,43.9058104049316,79.8944510511205,0,267.234610126372,408.622961903614,0,42.7880361264442,88.9003113387685,0,55.3257571032343,75.0941140439725,0,71.8302455167836,136.205331386613,0,61.12831740027,131.617252815528,0,10.9774168692465,30.2188353537973,0
TBX6,Multiple sclerosis,21.8575520836718,27.029558464568,0,140.134581896219,360.521449981849,0,44.1224655599998,79.8944510511205,0,243.810021722641,408.622961903614,0,48.8018884070515,88.9003113387685,0,50.2150481560036,75.0941140439725,0,73.3700282348534,136.205331386613,0,58.7821931196348,131.617252815528,0,12.1116024083316,30.2188353537973,0
TCF7,Multiple sclerosis,23.3074349668969,27.029558464568,0,189.73943952562,360.521449981849,0,49.4001184014601,79.8944510511205,0,284.948685026179,408.622961903614,0,43.2495351063236,88.9003113387685,0,54.8065672721543,75.0941140439725,0,74.2071716385801,136.205331386613,0,64.1234437179741,131.617252815528,0,10.7219971022376,30.2188353537973,0
TEF,Multiple sclerosis,21.3236449983673,27.029558464568,0,161.690493175755,360.521449981849,0,43.7031556910885,79.8944510511205,0,219.866956291076,408.622961903614,0,42.4899467085959,88.9003113387685,0,51.3761114635471,75.0941140439725,0,74.1525808740686,136.205331386613,0,59.3921617363788,131.617252815528,0,9.72283755344533,30.2188353537973,0
TERT,Multiple sclerosis,23.4082356968878,27.029558464568,0,161.840340975543,360.521449981849,0,46.3759360893216,79.8944510511205,0,271.881896886458,408.622961903614,0,46.1524458261398,88.9003113387685,0,55.5445413971804,75.0941140439725,0,70.9436296783799,136.205331386613,0,67.0152196595977,131.617252815528,0,11.5106384282566,30.2188353537973,0
TET2,Multiple sclerosis,21.9217225447651,27.029558464568,0,181.504631402755,360.521449981849,0,42.4838221356269,79.8944510511205,0,253.351689277107,408.622961903614,0,44.1126369480729,88.9003113387685,0,52.9862078144988,75.0941140439725,0,72.1160067951626,136.205331386613,0,62.3761426499496,131.617252815528,0,11.363550411316,30.2188353537973,0
TG,Multiple sclerosis,20.7332479922223,27.029558464568,0,150.013643871791,360.521449981849,0,49.6024760852846,79.8944510511205,0,224.671048941457,408.622961903614,0,42.0520431521821,88.9003113387685,0,51.9803559092613,75.0941140439725,0,66.023305333129,136.205331386613,0,60.5979515355043,131.617252815528,0,9.45142192532196,30.2188353537973,0
TGFBR3,Multiple sclerosis,20.5109681546372,27.029558464568,0,167.557991638255,360.521449981849,0,48.1017940123624,79.8944510511205,0,257.347689895677,408.622961903614,0,44.6002873730958,88.9003113387685,0,51.8275865702685,75.0941140439725,0,70.6397149744162,136.205331386613,0,59.1778058975579,131.617252815528,0,11.2741863638041,30.2188353537973,0
THADA,Multiple sclerosis,23.158415667107,27.029558464568,0,163.288056436942,360.521449981849,0,48.2112848039002,79.8944510511205,0,254.259436632083,408.622961903614,0,48.5415030412709,88.9003113387685,0,54.6811840667639,75.0941140439725,0,67.5427945853727,136.205331386613,0,55.1706014127327,131.617252815528,0,10.31414195866,30.2188353537973,0
THEMIS,Multiple sclerosis,23.6653733710045,27.029558464568,0,152.834242683323,360.521449981849,0,45.3809761425714,79.8944510511205,0,259.435833020307,408.622961903614,0,45.8552070805671,88.9003113387685,0,50.9684646291421,75.0941140439725,0,71.5800982534099,136.205331386613,0,57.7258237260446,131.617252815528,0,13.9836990775838,30.2188353537973,0
TIMMDC1,Multiple sclerosis,23.1373743935867,27.029558464568,0,179.361997107586,360.521449981849,0,45.8451054358481,79.8944510511205,0,247.833177225778,408.622961903614,0,45.891291048062,88.9003113387685,0,54.4526034055774,75.0941140439725,0,66.2572842336539,136.205331386613,0,59.0494378583561,131.617252815528,0,11.4217259678314,30.2188353537973,0
TLL1,Multiple sclerosis,24.6132529515133,27.029558464568,0,171.133462324627,360.521449981849,0,43.6394731964177,79.8944510511205,0,230.634419347801,408.622961903614,0,45.0784697565255,88.9003113387685,0,58.9041159930089,75.0941140439725,0,75.0239708643146,136.205331386613,0,65.0996293751769,131.617252815528,0,12.1224640748026,30.2188353537973,0
TMEM244,Multiple sclerosis,24.2880370556546,27.029558464568,0,161.721686025851,360.521449981849,0,47.0832827907544,79.8944510511205,0,261.573195149861,408.622961903614,0,43.1378635367743,88.9003113387685,0,54.6305814809205,75.0941140439725,0,64.4078443282754,136.205331386613,0,69.0992660802574,131.617252815528,0,11.6851491987131,30.2188353537973,0
TMEM39A,Multiple sclerosis,21.719167378078,27.029558464568,0,181.61173089192,360.521449981849,0,49.9169279574773,79.8944510511205,0,244.680595075152,408.622961903614,0,43.759373346227,88.9003113387685,0,53.9383466977547,75.0941140439725,0,74.0187166179087,136.205331386613,0,60.3425165943222,131.617252815528,0,11.2029700777612,30.2188353537973,0
TMEM47,Multiple sclerosis,19.9060287936472,27.029558464568,0,162.074802933987,360.521449981849,0,47.015584105033,79.8944510511205,0,249.950221973373,408.622961903614,0,45.5193812208431,88.9003113387685,0,55.9389103452219,75.0941140439725,0,74.2306791795451,136.205331386613,0,59.4592686606032,131.617252815528,0,11.3494338301035,30.2188353537973,0
TNFAIP3,Multiple sclerosis,21.0575101813756,27.029558464568,0,174.267551799995,360.521449981849,0,43.6637287406768,79.8944510511205,0,230.067376162688,408.622961903614,0,45.9555185231014,88.9003113387685,0,52.1782765664535,75.0941140439725,0,71.8841483092498,136.205331386613,0,69.3080853897671,131.617252815528,0,10.9147957898071,30.2188353537973,0
TNFAIP8,Multiple sclerosis,21.9708948212697,27.029558464568,0,166.591135908769,360.521449981849,0,43.8077890031188,79.8944510511205,0,247.584663980468,408.622961903614,0,43.253872461202,88.9003113387685,0,52.7774057556332,75.0941140439725,0,73.7951881501832,136.205331386613,0,62.3575341380355,131.617252815528,0,12.3584243166309,30.2188353537973,0
TNFRSF14,Multiple sclerosis,22.548159009019,27.029558464568,0,159.062557342404,360.521449981849,0,42.4486895993128,79.8944510511205,0,232.371947585914,408.622961903614,0,45.5283585629787,88.9003113387685,0,52.9258077515103,75.0941140439725,0,67.9783806807622,136.205331386613,0,63.7207665989715,131.617252815528,0,12.179183076487,30.2188353537973,0
TNFRSF1A,Multiple sclerosis,23.7913510500363,27.029558464568,0,172.07104823199,360.521449981849,0,48.6588173066799,79.8944510511205,0,260.287810737857,408.622961903614,0,48.7287485732689,88.9003113387685,0,50.8654591739129,75.0941140439725,0,66.2449533898843,136.205331386613,0,60.7131107350399,131.617252815528,0,11.3734698956381,30.2188353537973,0
TNFSF14,Multiple sclerosis,23.723635724211,27.029558464568,0,173.150886886804,360.521449981849,0,47.5799537108253,79.8944510511205,0,251.665845737812,408.622961903614,0,43.367226686623,88.9003113387685,0,54.1663354031313,75.0941140439725,0,68.5422969391785,136.205331386613,0,59.557586253163,131.617252815528,0,10.5336041509751,30.2188353537973,0
